fund_type,code,name,today,net_value,accumulative_value,rate_day,rate_recent_week,rate_recent_month,rate_recent_3month,rate_recent_6month,rate_recent_year,rate_recent_2year,rate_recent_3year,rate_from_this_year,rate_from_begin,rate_buy,url
hh,002597,兴业成长动力混合,2021-06-25,1.5390,1.7570,1.92,3.57,2.33,16.59,14.59,40.42,72.98,76.92,8.99,86.47,0.15%,http://fund.eastmoney.com/002597.html
hh,001732,广发百发大数据价值混合E,2021-06-25,1.4520,1.4520,1.97,3.57,-0.07,9.26,8.76,45.20,64.07,42.91,3.86,45.20,0.06%,http://fund.eastmoney.com/001732.html
hh,005599,汇安量化优选灵活配置A,2021-06-25,1.7913,1.7913,1.03,3.57,1.94,12,12.61,42.16,74.32,,9.07,79.11,0.15%,http://fund.eastmoney.com/005599.html
hh,007277,恒生前海消费升级混合,2021-06-25,1.4839,1.4839,1.37,3.57,7.58,25.76,7.52,48.02,,,5.35,48.39,0.15%,http://fund.eastmoney.com/007277.html
hh,010887,南方消费升级混合A,2021-06-25,0.9772,0.9772,1.13,3.57,7.13,10.13,,,,,,-2.28,0.15%,http://fund.eastmoney.com/010887.html
hh,002142,博时外延增长主题灵活配置混合,2021-06-25,2.1510,2.5740,1.61,3.56,3.12,11.39,4.27,36.75,103.89,113.98,2.23,199.09,0.15%,http://fund.eastmoney.com/002142.html
hh,002340,富国价值优势混合,2021-06-25,3.9220,3.9220,1.76,3.56,2.54,18.03,22.07,71.87,196.67,220.42,19.14,292.20,0.15%,http://fund.eastmoney.com/002340.html
hh,002305,光大风格轮动混合A,2021-06-25,1.3690,1.3690,1.33,3.56,8.22,16.12,17.71,43.95,83.27,86.77,15.62,36.90,0.15%,http://fund.eastmoney.com/002305.html
hh,160105,南方积极配置混合(LOF),2021-06-25,1.2516,3.5282,2.06,3.56,1.80,13.08,6.19,31.63,55.87,38.52,3.28,643,0.15%,http://fund.eastmoney.com/160105.html
hh,010296,万家互联互通中国优势A,2021-06-25,1.1578,1.1578,1.78,3.56,1.68,13.42,8.28,,,,3.87,15.78,0.15%,http://fund.eastmoney.com/010296.html
hh,008786,长城健康生活灵活配置混合,2021-06-25,1.1160,1.1160,1.77,3.56,0.59,12.57,6.30,,,,5.44,11.59,0.15%,http://fund.eastmoney.com/008786.html
hh,009880,安信成长动力一年持有混合,2021-06-25,1.3309,1.3309,1.98,3.56,3.78,9.88,9.31,,,,5.43,33.09,0.15%,http://fund.eastmoney.com/009880.html
hh,010379,广发均衡优选混合A,2021-06-25,1.0183,1.0183,0.99,3.56,1.78,9.47,,,,,,1.83,0.15%,http://fund.eastmoney.com/010379.html
hh,010888,南方消费升级混合C,2021-06-25,0.9746,0.9746,1.13,3.56,7.06,9.96,,,,,,-2.54,0.00%,http://fund.eastmoney.com/010888.html
hh,519158,新华趋势领航混合,2021-06-25,3.8102,4.2766,0.75,3.55,9.96,23.84,9.49,40.44,113.94,120.24,5.93,376.66,0.15%,http://fund.eastmoney.com/519158.html
hh,004703,南方兴盛混合,2021-06-25,1.9270,1.9270,1.69,3.55,2.72,6.46,6.82,23.37,86.18,89.85,2.50,92.70,0.15%,http://fund.eastmoney.com/004703.html
hh,005600,汇安量化优选灵活配置C,2021-06-25,1.7440,1.7440,1.03,3.55,1.87,11.78,12.17,40.96,71.11,,8.65,74.38,0.00%,http://fund.eastmoney.com/005600.html
hh,005939,工银新能源汽车混合A,2021-06-25,3.3053,3.3053,1.35,3.55,13.30,44.24,19.07,97.64,216.30,,19.08,230.53,0.15%,http://fund.eastmoney.com/005939.html
hh,004357,南方智慧混合,2021-06-25,2.7991,2.7991,2.17,3.55,-2.52,14.02,11.79,50.33,135.10,157.27,8.04,179.91,0.15%,http://fund.eastmoney.com/004357.html
hh,005940,工银新能源汽车混合C,2021-06-25,3.2415,3.2415,1.34,3.55,13.27,44.10,18.83,96.85,213.52,,18.85,224.15,0.00%,http://fund.eastmoney.com/005940.html
hh,009840,东财量化精选混合A,2021-06-25,1.2257,1.2257,1.52,3.55,5.06,24.11,20.30,,,,16.58,22.57,0.15%,http://fund.eastmoney.com/009840.html
hh,010380,广发均衡优选混合C,2021-06-25,1.0164,1.0164,0.98,3.55,1.74,9.35,,,,,,1.64,0.00%,http://fund.eastmoney.com/010380.html
hh,310368,申万菱信竞争优势混合,2021-06-25,2.3775,3.3935,1.59,3.55,10.19,33.63,17.77,67.83,111.35,106.51,17.45,386.79,0.15%,http://fund.eastmoney.com/310368.html
hh,011815,恒越优势精选混合,2021-06-25,1.1840,1.1840,1.53,3.55,8.52,,,,,,,18.40,0.15%,http://fund.eastmoney.com/011815.html
hh,163822,中银主题策略混合,2021-06-25,3.6560,3.7560,0.88,3.54,3.45,12.70,12.04,41.21,148.54,156.74,8.84,280.43,0.15%,http://fund.eastmoney.com/163822.html
hh,590006,中邮中小盘灵活配置混合,2021-06-25,2.34,2.9190,0.99,3.54,6.12,16.19,4,26.62,83.61,87.76,-0.34,229.97,0.15%,http://fund.eastmoney.com/590006.html
hh,004918,中银证券祥瑞混合C,2021-06-25,1.2197,1.2197,1.61,3.54,1.23,18.11,2.53,9.36,30.78,35.49,2.27,21.97,0.00%,http://fund.eastmoney.com/004918.html
hh,005730,国泰江源优势精选混合A,2021-06-25,2.1349,2.1349,1.32,3.54,-0.12,3.41,17.09,65.87,162.08,129.68,13.08,113.49,0.15%,http://fund.eastmoney.com/005730.html
hh,010330,东吴兴享成长混合A,2021-06-25,1.1041,1.1041,0.92,3.54,4.21,16.70,8.74,,,,7.85,10.41,0.15%,http://fund.eastmoney.com/010330.html
hh,010297,万家互联互通中国优势C,2021-06-25,1.1541,1.1541,1.77,3.54,1.64,13.27,8.01,,,,3.62,15.41,0.00%,http://fund.eastmoney.com/010297.html
hh,009340,工银养老2055混合(FOF),2021-06-23,1.1465,1.1465,0.79,3.54,3.31,8.03,7.09,,,,4.18,14.65,0.12%,http://fund.eastmoney.com/009340.html
hh,519918,华夏兴和混合,2021-06-25,3.5170,5.6870,0.46,3.53,13.27,41.42,30.31,72.15,157.09,145.09,27.66,251.70,0.15%,http://fund.eastmoney.com/519918.html
hh,260101,景顺长城优选混合,2021-06-25,4.3372,6.9938,0.32,3.53,8.98,22.11,9.40,40.24,111.20,117.02,7.97,1942.13,0.15%,http://fund.eastmoney.com/260101.html
hh,005094,万家臻选混合,2021-06-25,2.0645,2.0645,0.86,3.53,1.28,8.77,-7.28,43.30,160.80,105.04,-8.37,106.45,0.15%,http://fund.eastmoney.com/005094.html
hh,004917,中银证券祥瑞混合A,2021-06-25,1.2438,1.2438,1.60,3.53,1.24,18.14,2.55,10.34,33.06,38,2.29,24.38,0.10%,http://fund.eastmoney.com/004917.html
hh,006921,南方智诚混合,2021-06-25,2.0119,2.0119,2.23,3.53,-1.62,10.08,8.57,40.35,96.94,,5.57,101.19,0.15%,http://fund.eastmoney.com/006921.html
hh,008555,华商龙头优势混合,2021-06-25,1.0660,1.0660,2.76,3.53,4.38,13.43,-0.24,4.39,,,-4.06,6.60,0.15%,http://fund.eastmoney.com/008555.html
hh,009841,东财量化精选混合C,2021-06-25,1.2168,1.2168,1.52,3.53,4.99,23.86,19.81,,,,16.12,21.68,0.00%,http://fund.eastmoney.com/009841.html
hh,011325,国泰江源优势精选混合C,2021-06-25,2.1317,2.1317,1.32,3.53,-0.16,3.30,,,,,,-1.04,0.00%,http://fund.eastmoney.com/011325.html
hh,004480,华宝智慧产业混合,2021-06-25,1.7515,1.7515,1.97,3.53,2.11,11.04,10.24,51.17,79.75,68.64,6.43,75.15,0.15%,http://fund.eastmoney.com/004480.html
hh,860038,光大阳光智造混合B,2021-06-25,1.3417,2.4309,1.20,3.53,6.48,17.83,11.58,,,,8.13,34.71,0.15%,http://fund.eastmoney.com/860038.html
hh,320018,诺安新动力混合,2021-06-25,3.6730,3.7930,0.33,3.52,3.41,7.78,20.58,58.32,97.26,126.17,17.16,309.72,0.15%,http://fund.eastmoney.com/320018.html
hh,005028,鹏华研究精选灵活配置混合,2021-06-25,2.3934,2.3934,1.22,3.52,-0.66,12.31,0.93,26.17,140.57,150.57,-2.21,139.34,0.15%,http://fund.eastmoney.com/005028.html
hh,006568,国联安行业领先混合,2021-06-25,2.0834,2.0834,2.20,3.52,1.72,16.18,10.10,36.38,111.19,,6.87,108.34,0.15%,http://fund.eastmoney.com/006568.html
hh,008681,鹏华价值成长混合,2021-06-25,1.4769,1.4769,1.78,3.52,1.46,17.48,5.82,24.49,,,2.86,47.69,0.15%,http://fund.eastmoney.com/008681.html
hh,860039,光大阳光智造混合C,2021-06-25,1.3373,2.4246,1.21,3.52,6.45,17.72,11.37,,,,7.93,34.15,0.00%,http://fund.eastmoney.com/860039.html
hh,009474,国泰致远优势混合,2021-06-25,1.2460,1.2460,1.29,3.52,-0.06,3.13,16.45,,,,12.60,24.60,0.15%,http://fund.eastmoney.com/009474.html
hh,011462,东吴兴享成长混合C,2021-06-25,1.1021,1.1021,0.92,3.52,4.18,16.57,,,,,,4.49,0.00%,http://fund.eastmoney.com/011462.html
hh,510081,长盛动态精选混合,2021-06-25,1.7862,4.1533,1.17,3.51,0.26,14.15,2.98,25.82,95.15,90.21,0.81,830.21,0.15%,http://fund.eastmoney.com/510081.html
hh,450003,国富潜力组合混合A,2021-06-25,1.8860,3.3320,1.40,3.51,-1.15,12.66,19.07,53.90,114.28,156.16,15.35,468.93,0.15%,http://fund.eastmoney.com/450003.html
hh,006890,上投摩根领先优选混合,2021-06-25,1.7331,1.8190,1.03,3.51,2.79,11.56,7.60,34.66,84.59,,4.70,82.43,0.15%,http://fund.eastmoney.com/006890.html
hh,010697,中融行业先锋6个月持有混合A,2021-06-25,1.0773,1.0773,0.88,3.51,6.79,10.70,,,,,,7.73,0.15%,http://fund.eastmoney.com/010697.html
hh,519091,新华泛资源优势混合,2021-06-25,6.2830,6.2830,1.01,3.50,11.69,23.10,12.62,41.89,137.99,138.35,9.33,528.30,0.15%,http://fund.eastmoney.com/519091.html
hh,001985,富国低碳新经济混合A,2021-06-25,3.0770,3.3570,1.15,3.50,3.29,18.21,7.55,42.14,140.01,174.60,4.98,242.98,0.15%,http://fund.eastmoney.com/001985.html
hh,003769,中银品质生活混合,2021-06-25,2.4938,2.4938,2.35,3.50,1.75,20.84,14.93,53.95,137.84,149.33,11.05,149.38,0.15%,http://fund.eastmoney.com/003769.html
hh,005296,南华丰淳混合A,2021-06-25,2.4756,2.4756,2.13,3.50,4.37,28.88,62.06,89.98,178.31,164.66,55.54,147.56,0.12%,http://fund.eastmoney.com/005296.html
hh,009402,交银启明混合,2021-06-25,1.4581,1.4581,0.55,3.50,4.64,13.12,14.11,45.45,,,9.65,45.81,0.15%,http://fund.eastmoney.com/009402.html
hh,001731,广发百发大数据价值混合A,2021-06-25,1.4220,1.4220,1.94,3.49,-0.14,9.22,8.72,45.10,62.51,41.49,3.80,42.20,0.12%,http://fund.eastmoney.com/001731.html
hh,005297,南华丰淳混合C,2021-06-25,2.3932,2.3932,2.13,3.49,4.33,28.74,61.78,89.34,175.18,159.40,55.29,139.32,0.00%,http://fund.eastmoney.com/005297.html
hh,007151,前海开源沪港深聚瑞混合,2021-06-25,1.7807,1.7807,0.99,3.49,-0.20,8.91,11.97,36.37,78.09,,8.71,78.05,0.15%,http://fund.eastmoney.com/007151.html
hh,007343,嘉实科技创新混合,2021-06-25,2.4919,2.4919,1.49,3.49,3.58,19.94,13.53,51.10,149.12,,8.08,149.19,0.15%,http://fund.eastmoney.com/007343.html
hh,010570,新沃创新领航混合A,2021-06-25,1.0963,1.0963,1.61,3.49,9,26.03,9.63,,,,9.63,9.63,0.15%,http://fund.eastmoney.com/010570.html
hh,010698,中融行业先锋6个月持有混合C,2021-06-25,1.0741,1.0741,0.87,3.49,6.72,10.46,,,,,,7.41,0.00%,http://fund.eastmoney.com/010698.html
hh,519172,浦银安盛睿智精选混合A,2021-06-25,2.0220,2.0220,1.97,3.48,7.32,25.98,15.68,41.80,95.74,100.99,14.17,102.20,0.15%,http://fund.eastmoney.com/519172.html
hh,002256,金信行业优选混合发起式,2021-06-25,2.2630,2.2630,1.43,3.48,20.56,44.32,27.13,67.13,161.62,159.22,24.14,126.30,0.15%,http://fund.eastmoney.com/002256.html
hh,519173,浦银安盛睿智精选混合C,2021-06-25,1.9310,1.9310,2.01,3.48,7.28,25.80,15.21,40.64,92.71,96.24,13.72,93.10,0.00%,http://fund.eastmoney.com/519173.html
hh,519644,银河智联混合,2021-06-25,2.6440,2.6440,0.88,3.48,5.84,19.31,13.04,48.46,152.05,174.84,10.30,164.40,0.15%,http://fund.eastmoney.com/519644.html
hh,240002,华宝宝康配置混合,2021-06-25,3.6369,5.5669,1.68,3.48,2.94,13.62,7.20,37.22,97.72,106.43,4.84,1063.43,0.12%,http://fund.eastmoney.com/240002.html
hh,006602,国融融泰灵活配置混合C,2021-06-25,1.1684,1.2284,3.11,3.48,-5.05,13.20,7.85,17.43,23.67,,5.49,23.81,0.00%,http://fund.eastmoney.com/006602.html
hh,006601,国融融泰灵活配置混合A,2021-06-25,1.1684,1.2284,3.11,3.48,-5.05,13.20,7.85,17.43,23.67,,5.49,23.80,0.12%,http://fund.eastmoney.com/006601.html
hh,006336,泓德量化精选混合,2021-06-25,2.0124,2.0124,1.69,3.48,2.94,16.58,7.69,45.28,,,5.30,101.20,0.15%,http://fund.eastmoney.com/006336.html
hh,007177,浙商智能行业优选混合A,2021-06-25,1.7787,1.8572,1.09,3.48,2.99,14.62,11.64,51.99,,,6.84,86.94,0.15%,http://fund.eastmoney.com/007177.html
hh,160311,华夏蓝筹混合(LOF),2021-06-25,2.4170,7.14,2.42,3.47,-1.10,15.20,8.48,34.88,55.33,70.33,5,235.08,0.15%,http://fund.eastmoney.com/160311.html
hh,002158,汇添富安鑫智选混合C,2021-06-25,1.64,1.9750,2.31,3.47,2.69,22.75,9.41,32.74,68.13,74.90,8.18,114.35,0.00%,http://fund.eastmoney.com/002158.html
hh,000431,鹏华品牌传承混合,2021-06-25,3.5820,3.6640,0.96,3.47,4.74,23.01,14.62,57.94,152.43,134.42,9.68,287.44,0.15%,http://fund.eastmoney.com/000431.html
hh,005258,景顺长城量化平衡混合,2021-06-25,1.5987,1.5987,1.61,3.47,3.34,11.99,13.31,47.16,69.03,67.46,10,59.87,0.15%,http://fund.eastmoney.com/005258.html
hh,007217,浙商智能行业优选混合C,2021-06-25,1.7650,1.8415,1.09,3.47,2.95,14.48,11.36,51.22,,,6.58,85.30,0.00%,http://fund.eastmoney.com/007217.html
hh,008461,平安盈丰三个月持有混合(FOF)A,2021-06-23,1.6376,1.6376,0.42,3.47,4.45,15.28,13.44,34.52,,,9.33,63.76,0.15%,http://fund.eastmoney.com/008461.html
hh,010571,新沃创新领航混合C,2021-06-25,1.0935,1.0935,1.61,3.47,8.95,25.86,9.35,,,,9.36,9.35,0.00%,http://fund.eastmoney.com/010571.html
hh,011306,富国低碳新经济混合C,2021-06-25,3.07,3.07,1.12,3.47,3.23,18.03,,,,,,-2.26,0.00%,http://fund.eastmoney.com/011306.html
hh,090020,大成健康产业混合,2021-06-25,2.4230,2.4230,2.63,3.46,2.41,32.12,34.91,63.72,195.85,159.70,31.83,142.30,0.15%,http://fund.eastmoney.com/090020.html
hh,290008,泰信发展主题混合,2021-06-25,2.5130,2.9520,0.40,3.46,11.10,29.60,16.88,54.55,122.98,131.40,14.33,241.11,0.15%,http://fund.eastmoney.com/290008.html
hh,165516,信诚周期轮动混合(LOF),2021-06-25,5.4750,6.6140,1.46,3.46,11.19,32.60,24.21,99.12,216.51,239.81,21.24,684.70,0.15%,http://fund.eastmoney.com/165516.html
hh,688888,浙商聚潮产业成长混合,2021-06-25,1.7650,2.3660,2.32,3.46,1.50,14.31,19.82,63.21,106.99,95.41,14.98,165.50,0.15%,http://fund.eastmoney.com/688888.html
hh,001796,汇添富安鑫智选混合A,2021-06-25,1.5570,1.8920,2.30,3.46,2.70,22.89,9.65,33.13,69.23,76.39,8.43,105.95,0.15%,http://fund.eastmoney.com/001796.html
hh,006252,永赢消费主题A,2021-06-25,3.8790,3.8790,1.18,3.46,2.77,20.01,21.95,99.52,199.14,,18.62,287.90,0.15%,http://fund.eastmoney.com/006252.html
hh,006253,永赢消费主题C,2021-06-25,3.8539,3.8539,1.18,3.46,2.76,19.95,21.83,99.12,197.23,,18.51,285.39,0.00%,http://fund.eastmoney.com/006253.html
hh,008462,平安盈丰三个月持有混合(FOF)C,2021-06-23,1.6254,1.6254,0.41,3.46,4.39,15.13,13.15,33.84,,,9.06,62.54,0.00%,http://fund.eastmoney.com/008462.html
hh,009189,华宝成长策略混合,2021-06-25,1.5529,1.5529,1.28,3.46,5.56,32.16,11.53,47.98,,,9.96,55.29,0.15%,http://fund.eastmoney.com/009189.html
hh,540003,汇丰晋信动态策略混合A,2021-06-25,4.4004,5.0404,0.84,3.45,5.19,22.28,20.76,80.51,139.17,166.17,20.67,556.48,0.15%,http://fund.eastmoney.com/540003.html
hh,001305,九泰天富改革混合A,2021-06-25,1.02,1.02,1.80,3.45,6.25,14.74,10.99,22.16,68.32,67.21,8.28,2,0.15%,http://fund.eastmoney.com/001305.html
hh,008638,广发科技创新混合,2021-06-25,1.6326,1.6326,0.72,3.45,3.78,21.92,22.03,35.35,,,20.36,63.26,0.15%,http://fund.eastmoney.com/008638.html
hh,009908,湘财长泽灵活配置混合C,2021-06-25,1.0737,1.0737,1.88,3.45,4.48,8.41,1.05,,,,-0.45,7.37,0.00%,http://fund.eastmoney.com/009908.html
hh,009907,湘财长泽灵活配置混合A,2021-06-25,1.0784,1.0784,1.88,3.45,4.52,8.56,1.31,,,,-0.21,7.84,0.15%,http://fund.eastmoney.com/009907.html
hh,001978,泰信互联网+混合,2021-06-25,2.0460,2.0460,0.49,3.44,11.07,24.60,13.29,47.62,116.05,122.63,10.18,104.60,0.15%,http://fund.eastmoney.com/001978.html
hh,002291,诺安安鑫灵活配置混合,2021-06-25,2.4692,2.4692,0.06,3.44,4.31,17.49,16.70,52.74,129.67,138.69,11.73,146.92,0.15%,http://fund.eastmoney.com/002291.html
hh,004726,先锋聚优A,2021-06-25,1.2282,1.2282,2.20,3.44,2.38,8.07,7.66,28.51,72.84,41.89,5.26,22.82,0.15%,http://fund.eastmoney.com/004726.html
hh,004727,先锋聚优C,2021-06-25,1.2609,1.2609,2.20,3.44,2.35,8.01,7.56,28.24,72,40.68,5.16,26.09,0.00%,http://fund.eastmoney.com/004727.html
hh,008133,华安优质生活混合,2021-06-25,1.5956,1.5956,2.27,3.44,0.04,14.43,12.91,41.53,,,8.42,59.56,0.15%,http://fund.eastmoney.com/008133.html
hh,379010,上投摩根中小盘混合,2021-06-25,4.1394,4.2674,2.15,3.43,3.74,19.94,10.75,33.92,139.55,133.25,8.73,347.24,0.15%,http://fund.eastmoney.com/379010.html
hh,004228,泰信鑫利混合C,2021-06-25,1.0176,1.0176,0.72,3.43,3.87,6.21,-10.47,-5.84,-2.97,-0.05,-10.89,1.76,0.00%,http://fund.eastmoney.com/004228.html
hh,004227,泰信鑫利混合A,2021-06-25,1.0338,1.0338,0.72,3.43,3.91,6.37,-10.25,-5.47,-2.19,0.80,-10.69,3.38,0.12%,http://fund.eastmoney.com/004227.html
hh,007242,中欧预见养老2050五年持有(FOF)C,2021-06-23,1.6135,1.6135,0.58,3.43,4.12,10.14,9.97,27.77,58.53,,7.20,61.35,0.00%,http://fund.eastmoney.com/007242.html
hh,007241,中欧预见养老2050五年持有(FOF)A,2021-06-23,1.6147,1.6147,0.58,3.43,4.15,10.23,10.14,28.15,59.48,,7.35,61.47,0.15%,http://fund.eastmoney.com/007241.html
hh,009804,国泰研究优势混合,2021-06-25,1.1509,1.1509,1.30,3.43,5.22,10.01,20.31,,,,18.61,15.09,0.15%,http://fund.eastmoney.com/009804.html
hh,010147,博道嘉兴一年持有期混合,2021-06-25,1.2318,1.2318,1.68,3.43,3.23,20.04,14.14,,,,12.39,23.18,0.15%,http://fund.eastmoney.com/010147.html
hh,010602,长城均衡优选混合,2021-06-25,1.0797,1.0797,0.81,3.43,5.31,14.64,7.59,,,,6.44,7.97,0.15%,http://fund.eastmoney.com/010602.html
hh,004205,东方支柱产业灵活配置混合,2021-06-25,1.0706,1.0706,2.48,3.42,0.81,13.87,15.02,33.77,40.41,15.83,15.55,7.06,0.15%,http://fund.eastmoney.com/004205.html
hh,004112,创金合信国企活力混合,2021-06-25,1.5430,1.6030,2.25,3.42,-1.28,14.30,10.04,39.02,60.02,86.11,5.36,60.98,0.15%,http://fund.eastmoney.com/004112.html
hh,004809,前海联合润丰混合A,2021-06-25,1.6086,1.6086,1.85,3.42,-0.72,15.41,10.19,42.82,58.28,,5.71,60.84,0.15%,http://fund.eastmoney.com/004809.html
hh,006232,国融融君混合C,2021-06-25,1.5062,1.6062,1.28,3.42,-0.09,3.25,-0.79,25.85,48.65,,-3.05,64.12,0.00%,http://fund.eastmoney.com/006232.html
hh,000006,西部利得量化成长混合A,2021-06-25,2.3323,2.4203,1.72,3.42,8.31,21.28,20.15,55.67,147.32,,17.38,144.57,0.15%,http://fund.eastmoney.com/000006.html
hh,009169,湘财长兴灵活配置混合A,2021-06-25,1.1928,1.1928,1.40,3.42,3.70,8.98,3.75,16.98,,,1.46,19.28,0.15%,http://fund.eastmoney.com/009169.html
hh,009170,湘财长兴灵活配置混合C,2021-06-25,1.1840,1.1840,1.40,3.42,3.67,8.86,3.53,16.30,,,1.27,18.40,0.00%,http://fund.eastmoney.com/009170.html
hh,006231,国融融君混合A,2021-06-25,1.5240,1.6240,1.28,3.42,0.26,3.65,-0.36,26.52,49.67,,-2.63,65.99,0.12%,http://fund.eastmoney.com/006231.html
hh,000030,长城核心优选混合,2021-06-25,1.7390,3.2194,2.34,3.41,1.08,14.98,7.65,28.47,60.93,69.51,3.97,221.94,0.15%,http://fund.eastmoney.com/000030.html
hh,004223,金信多策略精选灵活配置,2021-06-25,1.5907,2.1170,0.36,3.41,15.05,30.86,20.52,43.99,51.90,58.36,20.56,141.76,0.15%,http://fund.eastmoney.com/004223.html
hh,005935,前海联合润丰混合C,2021-06-25,1.5857,1.5857,1.85,3.41,-0.75,15.30,9.98,42.27,56.64,,5.51,58.55,0.00%,http://fund.eastmoney.com/005935.html
hh,010553,浙商智选领航三年持有混合C,2021-06-25,1.0506,1.0506,1.03,3.41,5.13,19.64,,,,,,5.06,0.00%,http://fund.eastmoney.com/010553.html
hh,010552,浙商智选领航三年持有混合A,2021-06-25,1.0515,1.0515,1.03,3.41,5.15,19.69,,,,,,5.15,0.15%,http://fund.eastmoney.com/010552.html
hh,006366,兴业安保优选混合,2021-06-25,2.9185,2.9185,2.29,3.41,8.09,24.97,17.46,52.08,165.46,,11.43,191.82,0.15%,http://fund.eastmoney.com/006366.html
hh,163503,天治核心成长混合(LOF),2021-06-25,0.6721,2.7273,2.41,3.40,5.64,14.28,-3.99,12.09,64.21,58.78,-4.46,304.10,0.15%,http://fund.eastmoney.com/163503.html
hh,040035,华安逆向策略混合,2021-06-25,6.5390,6.9190,0.79,3.40,3.20,12.32,10.08,55.88,152.86,175.21,6.26,827.26,0.15%,http://fund.eastmoney.com/040035.html
hh,000598,长盛生态环境混合,2021-06-25,2.4930,2.4930,1.14,3.40,4.22,16.60,-0.76,14.52,63.05,56.69,-3.45,149.30,0.15%,http://fund.eastmoney.com/000598.html
hh,004481,华宝第三产业混合,2021-06-25,1.4101,1.4101,1.96,3.40,1.75,10.68,8.77,45.61,61.50,46.56,4.86,41,0.15%,http://fund.eastmoney.com/004481.html
hh,005914,景顺长城智能生活混合,2021-06-25,2.5308,2.5308,1.65,3.40,6.10,20.96,15.23,50.14,158.91,,13.07,153.08,0.15%,http://fund.eastmoney.com/005914.html
hh,519156,新华行业灵活配置混合A,2021-06-25,2.4312,3.3752,1.60,3.40,2.24,15.21,-3.29,22.11,75.92,64.49,-4.92,361.70,0.15%,http://fund.eastmoney.com/519156.html
hh,006689,方正富邦信泓混合A,2021-06-25,1.5695,1.5695,1.10,3.40,-1.46,19.39,16.68,49.88,,,12.74,56.95,0.15%,http://fund.eastmoney.com/006689.html
hh,011401,汇添富成长精选混合A,2021-06-25,1.0066,1.0066,1.59,3.40,3.93,10.45,,,,,,0.66,0.15%,http://fund.eastmoney.com/011401.html
hh,011228,西部利得量化成长混合C,2021-06-25,2.3245,2.3245,1.72,3.40,8.23,21.04,,,,,,11.70,0.00%,http://fund.eastmoney.com/011228.html
hh,010699,东方红创新趋势混合,2021-06-25,1.0423,1.0423,1.58,3.40,4.02,4.25,,,,,,4.23,1.50%,http://fund.eastmoney.com/010699.html
hh,519157,新华行业灵活配置混合C,2021-06-25,2.1353,2.1353,1.60,3.39,2.22,15.15,-3.38,21.81,75.31,63.50,-5.01,113.53,0.10%,http://fund.eastmoney.com/519157.html
hh,310358,申万菱信新经济混合,2021-06-25,1.5036,3.1362,1.33,3.39,7.48,26.83,28.59,50.46,106.59,79.36,23.07,342.94,0.15%,http://fund.eastmoney.com/310358.html
hh,002542,长城久鼎混合,2021-06-25,2.5971,2.5971,0.72,3.39,4.58,18.22,10.93,44.56,143.77,149.51,6.85,159.71,0.15%,http://fund.eastmoney.com/002542.html
hh,001445,华安国企改革主题灵活配置混合,2021-06-25,3.5380,3.5380,1.49,3.39,2.05,6.82,11.05,54.43,124.92,189.29,8.23,253.80,0.15%,http://fund.eastmoney.com/001445.html
hh,169101,东方红睿丰混合,2021-06-25,2.4430,3.3450,1.75,3.39,-0.29,4.18,0.49,43.37,78.32,67.67,-2.24,386.49,1.50%,http://fund.eastmoney.com/169101.html
hh,460005,华泰柏瑞价值增长混合A,2021-06-25,5.5524,6.9914,1.85,3.39,0.99,17.06,14.80,33.56,169.95,163.08,8.51,1009.31,0.15%,http://fund.eastmoney.com/460005.html
hh,005583,易方达港股通红利混合,2021-06-25,1.3446,1.3446,0.92,3.39,6.88,14.85,10.52,37.78,70.81,47.56,7.34,34.46,0.15%,http://fund.eastmoney.com/005583.html
hh,008182,方正富邦信泓混合C,2021-06-25,1.5322,1.5322,1.10,3.39,-1.48,19.31,16.71,49.70,,,12.79,53.24,0.00%,http://fund.eastmoney.com/008182.html
hh,008186,淳厚信睿混合A,2021-06-25,1.8606,1.8606,1.25,3.39,2.19,15.93,15.87,50.49,,,11.74,86.06,0.12%,http://fund.eastmoney.com/008186.html
hh,011402,汇添富成长精选混合C,2021-06-25,1.0043,1.0043,1.59,3.39,3.88,10.28,,,,,,0.43,0.00%,http://fund.eastmoney.com/011402.html
hh,000554,中国梦灵活配置混合,2021-06-25,2.23,2.23,2.01,3.38,1.59,13.60,7.16,37.82,67.29,47.49,4.25,123,0.15%,http://fund.eastmoney.com/000554.html
hh,010740,汇安核心价值混合A,2021-06-25,1.0421,1.0421,1.06,3.38,2.63,4.21,,,,,,4.21,0.15%,http://fund.eastmoney.com/010740.html
hh,002863,金信深圳成长混合发起式,2021-06-25,2.1390,2.1390,0.99,3.38,20.03,46.61,21.12,29.32,101.22,127.55,20.37,113.90,0.15%,http://fund.eastmoney.com/002863.html
hh,040007,华安中小盘成长混合,2021-06-25,3.1154,4.4303,1.71,3.38,9.31,23.10,13.17,36.95,117.07,119.95,10.92,211.54,0.15%,http://fund.eastmoney.com/040007.html
hh,008187,淳厚信睿混合C,2021-06-25,1.8480,1.8480,1.25,3.38,2.14,15.78,15.59,49.73,,,11.47,84.80,0.00%,http://fund.eastmoney.com/008187.html
hh,010037,华泰柏瑞价值增长混合C,2021-06-25,5.3213,5.7412,1.85,3.38,0.92,16.83,14.34,,,,8.09,15.62,0.00%,http://fund.eastmoney.com/010037.html
