code,name,fund_type,label,time,stock_code,stock_name,stock_proportion,stock_amount,stock_value
009362,招商丰盈积极配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	002415,海康威视,6.19%,380.29,"21,258.03"
009362,招商丰盈积极配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	00700,腾讯控股,5.91%,39.37,"20,297.59"
009362,招商丰盈积极配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	603233,大参林,5.49%,224.76,"18,866.09"
009362,招商丰盈积极配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	300815,玉禾田,5.01%,172.23,"17,223.47"
009362,招商丰盈积极配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	601166,兴业银行,3.87%,551.41,"13,283.47"
009362,招商丰盈积极配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	601688,华泰证券,3.82%,774.40,"13,133.82"
009362,招商丰盈积极配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	603338,浙江鼎力,3.80%,135.69,"13,066.72"
009362,招商丰盈积极配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	002271,东方雨虹,3.78%,253.57,"12,972.87"
002732,长盛沪港深混合,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,8.88%,0.46,914.10
002732,长盛沪港深混合,hh,2021年1季度股票投资明细,2021-03-31,	600031,三一重工,8.44%,25.43,868.43
002732,长盛沪港深混合,hh,2021年1季度股票投资明细,2021-03-31,	601636,旗滨集团,7.79%,61.97,801.33
002732,长盛沪港深混合,hh,2021年1季度股票投资明细,2021-03-31,	601318,中国平安,6.77%,8.85,696.50
002732,长盛沪港深混合,hh,2021年1季度股票投资明细,2021-03-31,	600585,海螺水泥,6.10%,12.26,627.96
002732,长盛沪港深混合,hh,2021年1季度股票投资明细,2021-03-31,	603259,药明康德,6.05%,4.44,622.32
002732,长盛沪港深混合,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,5.85%,11.77,601.45
002732,长盛沪港深混合,hh,2021年1季度股票投资明细,2021-03-31,	600276,恒瑞医药,5.36%,5.99,551.62
002732,长盛沪港深混合,hh,2021年1季度股票投资明细,2021-03-31,	600600,青岛啤酒,3.60%,4.38,370.72
002732,长盛沪港深混合,hh,2021年1季度股票投资明细,2021-03-31,	601138,工业富联,3.08%,22.05,316.86
001468,广发改革混合,hh,2021年1季度股票投资明细,2021-03-31,	000725,京东方A,8.11%,601.99,"3,774.48"
001468,广发改革混合,hh,2021年1季度股票投资明细,2021-03-31,	600737,中粮糖业,4.65%,227.20,"2,165.22"
001468,广发改革混合,hh,2021年1季度股票投资明细,2021-03-31,	601012,隆基股份,4.19%,22.13,"1,947.06"
001468,广发改革混合,hh,2021年1季度股票投资明细,2021-03-31,	601318,中国平安,3.96%,23.41,"1,842.37"
001468,广发改革混合,hh,2021年1季度股票投资明细,2021-03-31,	300144,宋城演艺,3.70%,80.32,"1,722.06"
001468,广发改革混合,hh,2021年1季度股票投资明细,2021-03-31,	000683,远兴能源,3.19%,570.69,"1,483.81"
001468,广发改革混合,hh,2021年1季度股票投资明细,2021-03-31,	601009,南京银行,3.17%,145.57,"1,473.17"
001468,广发改革混合,hh,2021年1季度股票投资明细,2021-03-31,	300567,精测电子,3.11%,26.35,"1,445.30"
001468,广发改革混合,hh,2021年1季度股票投资明细,2021-03-31,	000758,中色股份,3.00%,265.58,"1,396.97"
001468,广发改革混合,hh,2021年1季度股票投资明细,2021-03-31,	600997,开滦股份,2.90%,205.24,"1,350.48"
005959,财通新视野灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,8.80%,0.16,321.44
005959,财通新视野灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	603801,志邦家居,8.43%,5.34,308.12
005959,财通新视野灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	603369,今世缘,8.39%,6.25,306.56
005959,财通新视野灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	603755,日辰股份,8.08%,4.29,295.32
005959,财通新视野灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	002027,分众传媒,7.91%,31.13,288.86
005959,财通新视野灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	600690,海尔智家,7.68%,9.00,280.62
005959,财通新视野灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	000858,五粮液,6.94%,0.95,253.56
005959,财通新视野灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	000568,泸州老窖,6.13%,1.00,223.89
005959,财通新视野灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	603605,珀莱雅,5.54%,1.27,202.37
005959,财通新视野灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	603816,顾家家居,5.07%,2.30,185.29
880007,招商资管智远成长灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	600690,海尔智家,5.62%,94.66,"2,951.40"
880007,招商资管智远成长灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	000338,潍柴动力,5.44%,148.34,"2,854.10"
880007,招商资管智远成长灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	600887,伊利股份,5.26%,68.94,"2,759.67"
880007,招商资管智远成长灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	601238,广汽集团,4.23%,217.41,"2,219.73"
880007,招商资管智远成长灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	000661,长春高新,3.64%,4.22,"1,910.52"
880007,招商资管智远成长灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	000963,华东医药,3.57%,50.87,"1,875.93"
880007,招商资管智远成长灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	000001,平安银行,3.57%,85.15,"1,874.15"
880007,招商资管智远成长灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	600276,恒瑞医药,3.49%,19.92,"1,834.70"
880007,招商资管智远成长灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	603956,威派格,3.43%,109.69,"1,803.31"
880007,招商资管智远成长灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	601658,邮储银行,3.37%,301.86,"1,771.92"
090003,大成蓝筹稳健混合,hh,2021年1季度股票投资明细,2021-03-31,	601877,正泰电器,8.63%,492.39,"17,873.62"
090003,大成蓝筹稳健混合,hh,2021年1季度股票投资明细,2021-03-31,	000860,顺鑫农业,7.88%,347.82,"16,323.14"
090003,大成蓝筹稳健混合,hh,2021年1季度股票投资明细,2021-03-31,	002372,伟星新材,7.18%,588.86,"14,874.53"
090003,大成蓝筹稳健混合,hh,2021年1季度股票投资明细,2021-03-31,	002624,完美世界,5.80%,607.23,"12,011.00"
090003,大成蓝筹稳健混合,hh,2021年1季度股票投资明细,2021-03-31,	000002,万科A,5.11%,352.80,"10,584.03"
090003,大成蓝筹稳健混合,hh,2021年1季度股票投资明细,2021-03-31,	600690,海尔智家,5.02%,333.30,"10,392.40"
090003,大成蓝筹稳健混合,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,4.71%,190.80,"9,749.88"
090003,大成蓝筹稳健混合,hh,2021年1季度股票投资明细,2021-03-31,	603989,艾华集团,4.50%,317.32,"9,313.26"
090003,大成蓝筹稳健混合,hh,2021年1季度股票投资明细,2021-03-31,	002415,海康威视,4.40%,162.93,"9,107.52"
090003,大成蓝筹稳健混合,hh,2021年1季度股票投资明细,2021-03-31,	601318,中国平安,4.03%,106.03,"8,344.56"
001363,长城久惠灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	601398,工商银行,6.65%,64.10,355.11
001363,长城久惠灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	002271,东方雨虹,6.14%,6.41,327.73
001363,长城久惠灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	601288,农业银行,4.59%,72.10,245.14
001363,长城久惠灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	600438,通威股份,3.98%,6.49,212.48
001363,长城久惠灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	601128,常熟银行,3.92%,27.55,209.38
001363,长城久惠灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	000002,万科A,3.83%,6.82,204.60
001363,长城久惠灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,3.01%,3.15,160.97
001363,长城久惠灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	600690,海尔智家,2.96%,5.07,158.08
001363,长城久惠灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	600258,首旅酒店,2.78%,5.44,148.23
001363,长城久惠灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	000651,格力电器,2.51%,2.14,134.18
900089,中信证券红利价值C,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,9.86%,91.01,"182,842.30"
900089,中信证券红利价值C,hh,2021年1季度股票投资明细,2021-03-31,	000858,五粮液,6.38%,441.31,"118,261.88"
900089,中信证券红利价值C,hh,2021年1季度股票投资明细,2021-03-31,	002415,海康威视,6.10%,"2,024.24","113,154.85"
900089,中信证券红利价值C,hh,2021年1季度股票投资明细,2021-03-31,	002142,宁波银行,4.32%,"2,060.04","80,094.26"
900089,中信证券红利价值C,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,4.10%,"1,487.52","76,012.26"
900089,中信证券红利价值C,hh,2021年1季度股票投资明细,2021-03-31,	000100,TCL科技,4.07%,"8,090.61","75,566.25"
900089,中信证券红利价值C,hh,2021年1季度股票投资明细,2021-03-31,	002791,坚朗五金,3.29%,371.54,"60,979.54"
900089,中信证券红利价值C,hh,2021年1季度股票投资明细,2021-03-31,	600176,中国巨石,2.77%,"2,678.84","51,433.72"
900089,中信证券红利价值C,hh,2021年1季度股票投资明细,2021-03-31,	600438,通威股份,2.19%,"1,239.55","40,583.01"
900089,中信证券红利价值C,hh,2021年1季度股票投资明细,2021-03-31,	600309,万华化学,2.13%,373.73,"39,466.39"
007114,永赢高端制造混合C,hh,2021年1季度股票投资明细,2021-03-31,	601166,兴业银行,7.89%,152.55,"3,674.97"
007114,永赢高端制造混合C,hh,2021年1季度股票投资明细,2021-03-31,	000001,平安银行,7.82%,165.55,"3,643.78"
007114,永赢高端制造混合C,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,7.63%,69.59,"3,555.87"
007114,永赢高端制造混合C,hh,2021年1季度股票投资明细,2021-03-31,	601601,中国太保,7.31%,89.95,"3,403.87"
007114,永赢高端制造混合C,hh,2021年1季度股票投资明细,2021-03-31,	601808,中海油服,6.80%,213.69,"3,169.02"
007114,永赢高端制造混合C,hh,2021年1季度股票投资明细,2021-03-31,	600031,三一重工,6.14%,83.80,"2,861.77"
007114,永赢高端制造混合C,hh,2021年1季度股票投资明细,2021-03-31,	601318,中国平安,6.14%,36.34,"2,859.96"
007114,永赢高端制造混合C,hh,2021年1季度股票投资明细,2021-03-31,	000951,中国重汽,4.81%,62.76,"2,241.57"
007114,永赢高端制造混合C,hh,2021年1季度股票投资明细,2021-03-31,	601058,赛轮轮胎,4.77%,246.21,"2,223.28"
007114,永赢高端制造混合C,hh,2021年1季度股票投资明细,2021-03-31,	603337,杰克股份,4.54%,62.03,"2,115.84"
007113,永赢高端制造混合A,hh,2021年1季度股票投资明细,2021-03-31,	601166,兴业银行,7.89%,152.55,"3,674.97"
007113,永赢高端制造混合A,hh,2021年1季度股票投资明细,2021-03-31,	000001,平安银行,7.82%,165.55,"3,643.78"
007113,永赢高端制造混合A,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,7.63%,69.59,"3,555.87"
007113,永赢高端制造混合A,hh,2021年1季度股票投资明细,2021-03-31,	601601,中国太保,7.31%,89.95,"3,403.87"
007113,永赢高端制造混合A,hh,2021年1季度股票投资明细,2021-03-31,	601808,中海油服,6.80%,213.69,"3,169.02"
007113,永赢高端制造混合A,hh,2021年1季度股票投资明细,2021-03-31,	600031,三一重工,6.14%,83.80,"2,861.77"
007113,永赢高端制造混合A,hh,2021年1季度股票投资明细,2021-03-31,	601318,中国平安,6.14%,36.34,"2,859.96"
007113,永赢高端制造混合A,hh,2021年1季度股票投资明细,2021-03-31,	000951,中国重汽,4.81%,62.76,"2,241.57"
007113,永赢高端制造混合A,hh,2021年1季度股票投资明细,2021-03-31,	601058,赛轮轮胎,4.77%,246.21,"2,223.28"
007113,永赢高端制造混合A,hh,2021年1季度股票投资明细,2021-03-31,	603337,杰克股份,4.54%,62.03,"2,115.84"
050008,博时第三产业混合,hh,2021年1季度股票投资明细,2021-03-31,	000333,美的集团,8.43%,142.63,"11,728.46"
050008,博时第三产业混合,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,7.80%,5.40,"10,848.60"
050008,博时第三产业混合,hh,2021年1季度股票投资明细,2021-03-31,	601888,中国中免,6.82%,30.99,"9,485.60"
050008,博时第三产业混合,hh,2021年1季度股票投资明细,2021-03-31,	300760,迈瑞医疗,6.09%,21.23,"8,473.11"
050008,博时第三产业混合,hh,2021年1季度股票投资明细,2021-03-31,	000651,格力电器,5.87%,130.27,"8,167.93"
050008,博时第三产业混合,hh,2021年1季度股票投资明细,2021-03-31,	603259,药明康德,5.72%,56.71,"7,950.73"
050008,博时第三产业混合,hh,2021年1季度股票投资明细,2021-03-31,	000568,泸州老窖,5.55%,34.33,"7,725.09"
050008,博时第三产业混合,hh,2021年1季度股票投资明细,2021-03-31,	601100,恒立液压,4.32%,67.10,"6,002.41"
050008,博时第三产业混合,hh,2021年1季度股票投资明细,2021-03-31,	300759,康龙化成,3.11%,28.85,"4,324.33"
050008,博时第三产业混合,hh,2021年1季度股票投资明细,2021-03-31,	300782,卓胜微,3.03%,6.93,"4,219.15"
009626,浦银安盛养老2040三年持有混合(FOF),hh,2021年1季度股票投资明细,2021-03-31,	601088,中国神华,5.42%,3.95,79.40
009626,浦银安盛养老2040三年持有混合(FOF),hh,2021年1季度股票投资明细,2021-03-31,	600019,宝钢股份,5.00%,9.06,73.20
009626,浦银安盛养老2040三年持有混合(FOF),hh,2021年1季度股票投资明细,2021-03-31,	600188,兖州煤业,3.08%,3.41,45.11
009626,浦银安盛养老2040三年持有混合(FOF),hh,2021年1季度股票投资明细,2021-03-31,	000100,TCL科技,2.93%,4.59,42.87
009626,浦银安盛养老2040三年持有混合(FOF),hh,2021年1季度股票投资明细,2021-03-31,	601225,陕西煤业,2.82%,3.73,41.25
009626,浦银安盛养老2040三年持有混合(FOF),hh,2021年1季度股票投资明细,2021-03-31,	000725,京东方A,2.62%,6.13,38.44
009626,浦银安盛养老2040三年持有混合(FOF),hh,2021年1季度股票投资明细,2021-03-31,	000932,华菱钢铁,2.62%,5.49,38.43
009626,浦银安盛养老2040三年持有混合(FOF),hh,2021年1季度股票投资明细,2021-03-31,	000933,神火股份,2.61%,4.02,38.19
009626,浦银安盛养老2040三年持有混合(FOF),hh,2021年1季度股票投资明细,2021-03-31,	000807,云铝股份,2.46%,3.73,36.07
009626,浦银安盛养老2040三年持有混合(FOF),hh,2021年1季度股票投资明细,2021-03-31,	600585,海螺水泥,1.89%,0.54,27.66
006522,财通新兴蓝筹混合A,hh,2021年1季度股票投资明细,2021-03-31,	603456,九洲药业,7.50%,5.27,201.47
006522,财通新兴蓝筹混合A,hh,2021年1季度股票投资明细,2021-03-31,	603259,药明康德,6.67%,1.28,179.27
006522,财通新兴蓝筹混合A,hh,2021年1季度股票投资明细,2021-03-31,	300601,康泰生物,6.14%,1.20,164.99
006522,财通新兴蓝筹混合A,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,5.77%,0.08,155.09
006522,财通新兴蓝筹混合A,hh,2021年1季度股票投资明细,2021-03-31,	300122,智飞生物,4.91%,0.77,132.04
006522,财通新兴蓝筹混合A,hh,2021年1季度股票投资明细,2021-03-31,	002507,涪陵榨菜,4.83%,3.09,129.90
006522,财通新兴蓝筹混合A,hh,2021年1季度股票投资明细,2021-03-31,	600276,恒瑞医药,4.32%,1.26,115.96
006522,财通新兴蓝筹混合A,hh,2021年1季度股票投资明细,2021-03-31,	600690,海尔智家,4.28%,3.69,115.05
006522,财通新兴蓝筹混合A,hh,2021年1季度股票投资明细,2021-03-31,	002050,三花智控,3.88%,5.05,104.21
006522,财通新兴蓝筹混合A,hh,2021年1季度股票投资明细,2021-03-31,	000858,五粮液,3.17%,0.32,85.19
006523,财通新兴蓝筹混合C,hh,2021年1季度股票投资明细,2021-03-31,	603456,九洲药业,7.50%,5.27,201.47
006523,财通新兴蓝筹混合C,hh,2021年1季度股票投资明细,2021-03-31,	603259,药明康德,6.67%,1.28,179.27
006523,财通新兴蓝筹混合C,hh,2021年1季度股票投资明细,2021-03-31,	300601,康泰生物,6.14%,1.20,164.99
006523,财通新兴蓝筹混合C,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,5.77%,0.08,155.09
006523,财通新兴蓝筹混合C,hh,2021年1季度股票投资明细,2021-03-31,	300122,智飞生物,4.91%,0.77,132.04
006523,财通新兴蓝筹混合C,hh,2021年1季度股票投资明细,2021-03-31,	002507,涪陵榨菜,4.83%,3.09,129.90
006523,财通新兴蓝筹混合C,hh,2021年1季度股票投资明细,2021-03-31,	600276,恒瑞医药,4.32%,1.26,115.96
006523,财通新兴蓝筹混合C,hh,2021年1季度股票投资明细,2021-03-31,	600690,海尔智家,4.28%,3.69,115.05
006523,财通新兴蓝筹混合C,hh,2021年1季度股票投资明细,2021-03-31,	002050,三花智控,3.88%,5.05,104.21
006523,财通新兴蓝筹混合C,hh,2021年1季度股票投资明细,2021-03-31,	000858,五粮液,3.17%,0.32,85.19
162212,泰达宏利红利先锋混合,hh,2021年1季度股票投资明细,2021-03-31,	000651,格力电器,5.24%,7.76,486.55
162212,泰达宏利红利先锋混合,hh,2021年1季度股票投资明细,2021-03-31,	600900,长江电力,4.69%,20.33,435.96
162212,泰达宏利红利先锋混合,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,4.35%,7.91,404.20
162212,泰达宏利红利先锋混合,hh,2021年1季度股票投资明细,2021-03-31,	600585,海螺水泥,4.10%,7.44,381.08
162212,泰达宏利红利先锋混合,hh,2021年1季度股票投资明细,2021-03-31,	601318,中国平安,3.98%,4.70,369.89
162212,泰达宏利红利先锋混合,hh,2021年1季度股票投资明细,2021-03-31,	603018,华设集团,3.60%,28.16,334.54
162212,泰达宏利红利先锋混合,hh,2021年1季度股票投资明细,2021-03-31,	600926,杭州银行,3.36%,18.49,312.30
162212,泰达宏利红利先锋混合,hh,2021年1季度股票投资明细,2021-03-31,	603816,顾家家居,3.27%,3.77,303.71
162212,泰达宏利红利先锋混合,hh,2021年1季度股票投资明细,2021-03-31,	002415,海康威视,3.20%,5.32,297.39
162212,泰达宏利红利先锋混合,hh,2021年1季度股票投资明细,2021-03-31,	601155,新城控股,3.17%,6.03,294.26
163406,兴全合润混合(LOF),hh,2021年1季度股票投资明细,2021-03-31,	600690,海尔智家,7.24%,"6,255.87","195,058.07"
163406,兴全合润混合(LOF),hh,2021年1季度股票投资明细,2021-03-31,	601166,兴业银行,5.83%,"6,520.33","157,074.72"
163406,兴全合润混合(LOF),hh,2021年1季度股票投资明细,2021-03-31,	000001,平安银行,5.62%,"6,877.21","151,367.41"
163406,兴全合润混合(LOF),hh,2021年1季度股票投资明细,2021-03-31,	601318,中国平安,4.74%,"1,622.31","127,675.46"
163406,兴全合润混合(LOF),hh,2021年1季度股票投资明细,2021-03-31,	002415,海康威视,3.83%,"1,847.69","103,285.71"
163406,兴全合润混合(LOF),hh,2021年1季度股票投资明细,2021-03-31,	600031,三一重工,3.73%,"2,940.04","100,402.31"
163406,兴全合润混合(LOF),hh,2021年1季度股票投资明细,2021-03-31,	600754,锦江酒店,3.46%,"1,799.87","93,128.69"
163406,兴全合润混合(LOF),hh,2021年1季度股票投资明细,2021-03-31,	000739,普洛药业,3.15%,"2,984.17","84,899.55"
163406,兴全合润混合(LOF),hh,2021年1季度股票投资明细,2021-03-31,	603707,健友股份,3.07%,"2,066.67","82,666.84"
163406,兴全合润混合(LOF),hh,2021年1季度股票投资明细,2021-03-31,	300413,芒果超媒,3.05%,"1,412.77","82,109.99"
202027,南方高端装备灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	000830,鲁西化工,9.17%,434.06,"6,740.92"
202027,南方高端装备灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	300750,宁德时代,8.16%,18.63,"6,001.38"
202027,南方高端装备灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	002258,利尔化学,7.83%,237.80,"5,754.69"
202027,南方高端装备灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	600031,三一重工,6.76%,145.53,"4,969.88"
202027,南方高端装备灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	000157,中联重科,6.74%,389.84,"4,954.82"
202027,南方高端装备灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	002028,思源电气,3.92%,97.10,"2,884.70"
202027,南方高端装备灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	600346,恒力石化,3.44%,86.19,"2,527.95"
202027,南方高端装备灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	600406,国电南瑞,2.82%,66.49,"2,070.50"
202027,南方高端装备灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	002340,格林美,2.80%,240.13,"2,055.51"
202027,南方高端装备灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	000933,神火股份,2.76%,213.61,"2,029.30"
007241,中欧预见养老2050五年持有(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	688696,极米科技,0.41%,0.04,18.52
007241,中欧预见养老2050五年持有(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	600104,上汽集团,0.37%,0.85,16.72
007241,中欧预见养老2050五年持有(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	601009,南京银行,0.28%,1.25,12.65
007241,中欧预见养老2050五年持有(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	600690,海尔智家,0.27%,0.40,12.47
007241,中欧预见养老2050五年持有(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	300059,东方财富,0.27%,0.45,12.27
007241,中欧预见养老2050五年持有(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	600030,中信证券,0.26%,0.50,11.95
007241,中欧预见养老2050五年持有(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	600893,航发动力,0.20%,0.20,9.12
007241,中欧预见养老2050五年持有(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	002352,顺丰控股,0.20%,0.11,8.91
007241,中欧预见养老2050五年持有(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	600837,海通证券,0.12%,0.50,5.54
007241,中欧预见养老2050五年持有(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,0.11%,0.10,5.11
007242,中欧预见养老2050五年持有(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	688696,极米科技,0.41%,0.04,18.52
007242,中欧预见养老2050五年持有(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	600104,上汽集团,0.37%,0.85,16.72
007242,中欧预见养老2050五年持有(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	601009,南京银行,0.28%,1.25,12.65
007242,中欧预见养老2050五年持有(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	600690,海尔智家,0.27%,0.40,12.47
007242,中欧预见养老2050五年持有(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	300059,东方财富,0.27%,0.45,12.27
007242,中欧预见养老2050五年持有(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	600030,中信证券,0.26%,0.50,11.95
007242,中欧预见养老2050五年持有(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	600893,航发动力,0.20%,0.20,9.12
007242,中欧预见养老2050五年持有(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	002352,顺丰控股,0.20%,0.11,8.91
007242,中欧预见养老2050五年持有(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	600837,海通证券,0.12%,0.50,5.54
007242,中欧预见养老2050五年持有(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,0.11%,0.10,5.11
006620,华夏养老2045(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	601919,中远海控,1.85%,155.03,"2,096.00"
006620,华夏养老2045(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	300059,东方财富,1.68%,70.00,"1,908.20"
006620,华夏养老2045(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	000069,华侨城A,1.02%,113.77,"1,159.32"
006620,华夏养老2045(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	600138,中青旅,1.02%,90.00,"1,152.00"
006620,华夏养老2045(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	002466,天齐锂业,0.81%,24.41,922.21
006620,华夏养老2045(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	000858,五粮液,0.78%,3.30,884.33
006620,华夏养老2045(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	002159,三特索道,0.62%,58.45,705.49
006620,华夏养老2045(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	601233,桐昆股份,0.60%,32.88,679.02
006620,华夏养老2045(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	300005,探路者,0.60%,94.41,675.98
006620,华夏养老2045(FOF)A,hh,2021年1季度股票投资明细,2021-03-31,	603986,兆易创新,0.45%,3.00,512.64
006621,华夏养老2045(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	601919,中远海控,1.85%,155.03,"2,096.00"
006621,华夏养老2045(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	300059,东方财富,1.68%,70.00,"1,908.20"
006621,华夏养老2045(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	000069,华侨城A,1.02%,113.77,"1,159.32"
006621,华夏养老2045(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	600138,中青旅,1.02%,90.00,"1,152.00"
006621,华夏养老2045(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	002466,天齐锂业,0.81%,24.41,922.21
006621,华夏养老2045(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	000858,五粮液,0.78%,3.30,884.33
006621,华夏养老2045(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	002159,三特索道,0.62%,58.45,705.49
006621,华夏养老2045(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	601233,桐昆股份,0.60%,32.88,679.02
006621,华夏养老2045(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	300005,探路者,0.60%,94.41,675.98
006621,华夏养老2045(FOF)C,hh,2021年1季度股票投资明细,2021-03-31,	603986,兆易创新,0.45%,3.00,512.64
007016,富国睿泽回报混合,hh,2021年1季度股票投资明细,2021-03-31,	000002,万科A,4.83%,105.72,"3,171.63"
007016,富国睿泽回报混合,hh,2021年1季度股票投资明细,2021-03-31,	002643,万润股份,4.71%,172.16,"3,093.73"
007016,富国睿泽回报混合,hh,2021年1季度股票投资明细,2021-03-31,	002142,宁波银行,3.75%,63.33,"2,462.27"
007016,富国睿泽回报混合,hh,2021年1季度股票投资明细,2021-03-31,	300285,国瓷材料,3.40%,52.50,"2,229.05"
007016,富国睿泽回报混合,hh,2021年1季度股票投资明细,2021-03-31,	600845,宝信软件,3.13%,35.19,"2,056.15"
007016,富国睿泽回报混合,hh,2021年1季度股票投资明细,2021-03-31,	603260,合盛硅业,3.07%,45.27,"2,014.52"
007016,富国睿泽回报混合,hh,2021年1季度股票投资明细,2021-03-31,	600309,万华化学,3.02%,18.77,"1,982.11"
007016,富国睿泽回报混合,hh,2021年1季度股票投资明细,2021-03-31,	300760,迈瑞医疗,2.87%,4.72,"1,882.36"
