fund_type,code,name,today,net_value,accumulative_value,rate_day,rate_recent_week,rate_recent_month,rate_recent_3month,rate_recent_6month,rate_recent_year,rate_recent_2year,rate_recent_3year,rate_from_this_year,rate_from_begin,rate_buy,url
hh,004604,富国新活力灵活配置混合A,2021-11-12,2.8165,2.8165,0.94,2.98,5.14,3.52,12.39,29.75,107.65,185.45,17.85,181.65,0.15%,http://fund.eastmoney.com/004604.html
hh,007519,东方阿尔法优选混合C,2021-11-12,1.3728,1.3728,1.55,2.98,7.60,-1.05,9.45,-8.04,36.87,,-8.89,37.27,0.00%,http://fund.eastmoney.com/007519.html
hh,008307,方正富邦天璇混合C,2021-11-12,1.6261,1.6261,0.41,2.98,0.87,2.37,0.91,15.45,,,6.28,62.61,0.00%,http://fund.eastmoney.com/008307.html
hh,010182,兴业优势产业混合C,2021-11-12,1.1237,1.1237,0.97,2.98,6.63,1.66,7.84,11.30,,,2.98,12.37,0.00%,http://fund.eastmoney.com/010182.html
hh,012541,金鹰产业升级混合A,2021-11-12,1.0345,1.0345,1.13,2.98,4.45,3.09,,,,,,3.45,0.15%,http://fund.eastmoney.com/012541.html
hh,470028,汇添富社会责任混合,2021-11-12,2.7040,2.7040,0.93,2.97,14.53,4.12,20.55,19.70,70.28,119.12,14.09,170.40,0.15%,http://fund.eastmoney.com/470028.html
hh,163803,中银持续增长混合A,2021-11-12,0.6274,4.6049,0.34,2.97,10.28,0.26,22.13,45.55,120.60,148.70,26.72,872.85,0.15%,http://fund.eastmoney.com/163803.html
hh,000976,长城新兴产业混合,2021-11-12,2.9709,2.9709,1.30,2.97,7.75,1.75,29.06,29.80,131.29,190.07,28.60,197.09,0.15%,http://fund.eastmoney.com/000976.html
hh,519013,海富通风格优势混合,2021-11-12,1.1780,2.3990,0.77,2.97,11.98,3.33,8.17,16.03,85.99,150.02,5.18,209.24,0.15%,http://fund.eastmoney.com/519013.html
hh,004605,富国新活力灵活配置混合C,2021-11-12,2.7922,2.7922,0.94,2.97,5.09,3.41,12.12,29.13,105.57,181.47,17.35,179.22,0.00%,http://fund.eastmoney.com/004605.html
hh,008306,方正富邦天璇混合A,2021-11-12,1.6340,1.6340,0.41,2.97,0.88,2.41,0.99,15.62,,,6.41,63.40,0.15%,http://fund.eastmoney.com/008306.html
hh,010301,达诚成长先锋混合A,2021-11-12,1.1885,1.1885,0.92,2.97,14.05,-0.69,17.14,17.67,,,12.30,18.85,0.15%,http://fund.eastmoney.com/010301.html
hh,010302,达诚成长先锋混合C,2021-11-12,1.1843,1.1843,0.92,2.97,14.03,-0.74,17.03,17.26,,,11.95,18.43,0.00%,http://fund.eastmoney.com/010302.html
hh,010390,易方达科益混合C,2021-11-12,1.0803,1.0803,1.31,2.97,4.50,3.53,8.16,7.91,,,5.85,8.03,0.00%,http://fund.eastmoney.com/010390.html
hh,580007,东吴安享量化混合,2021-11-12,1.2747,1.8547,2.20,2.96,16.10,-2.93,-2.52,-1.05,10.56,38.71,-4.67,109.50,0.15%,http://fund.eastmoney.com/580007.html
hh,257010,国联安小盘精选混合,2021-11-12,1.0780,4.2150,0.56,2.96,3.95,1.60,1.99,4.42,57.05,76.28,2.70,685.29,0.15%,http://fund.eastmoney.com/257010.html
hh,519095,新华行业周期轮换混合,2021-11-12,5.2506,6.1506,0.24,2.96,10.33,-1.40,41.46,59.11,177.52,256.21,33.94,604.94,0.15%,http://fund.eastmoney.com/519095.html
hh,002685,中欧丰泓沪港深混合A,2021-11-12,1.7020,2.0770,0.89,2.96,3.47,-4.87,0.42,18.67,62.36,107.63,13.79,125.43,0.15%,http://fund.eastmoney.com/002685.html
hh,001606,农银工业4.0混合,2021-11-12,5.3365,5.3365,0.59,2.96,14.81,11.31,69.68,91.16,345.01,443.87,52.68,433.65,0.15%,http://fund.eastmoney.com/001606.html
hh,005878,博时产业新动力混合C,2021-11-12,2.8480,2.8480,0.07,2.96,7.27,-1.11,2.96,5.17,76.24,111.43,-0.70,80.14,0.00%,http://fund.eastmoney.com/005878.html
hh,005728,华宝绿色主题混合A,2021-11-12,2.1411,2.1411,0.51,2.96,9.15,0,26.80,33.29,79.61,109.26,24.49,114.11,0.15%,http://fund.eastmoney.com/005728.html
hh,008986,广发上海金ETF联接A,2021-11-12,0.8978,0.8978,0.11,2.96,3.79,3.83,-0.34,-4.18,,,-3.48,-10.22,0.06%,http://fund.eastmoney.com/008986.html
hh,006533,易方达科融混合,2021-11-12,3.1711,3.1711,1.17,2.96,8.55,4.04,48.67,72.93,189.76,,51.86,217.11,0.15%,http://fund.eastmoney.com/006533.html
hh,008987,广发上海金ETF联接C,2021-11-12,0.8938,0.8938,0.11,2.96,3.76,3.74,-0.51,-4.51,,,-3.77,-10.62,0.00%,http://fund.eastmoney.com/008987.html
hh,012236,中银持续增长混合C,2021-11-12,0.6265,0.6265,0.34,2.96,10.26,0.18,,,,,,19.84,0.00%,http://fund.eastmoney.com/012236.html
hh,012542,金鹰产业升级混合C,2021-11-12,1.0319,1.0319,1.14,2.96,4.38,2.87,,,,,,3.19,0.00%,http://fund.eastmoney.com/012542.html
hh,002580,泰信鑫选灵活配置混合C,2021-11-12,1.3950,1.3950,-0.50,2.95,8.14,-17.50,23.89,18.72,43.81,80.93,18.12,38.94,0.00%,http://fund.eastmoney.com/002580.html
hh,004250,银河量化优选混合,2021-11-12,2.0854,2.0854,0.67,2.95,3.67,2.97,14.95,28.93,92.38,135.19,27.04,108.54,0.15%,http://fund.eastmoney.com/004250.html
hh,009504,富国上海金ETF联接A,2021-11-12,0.8982,0.8982,0.12,2.95,3.78,3.83,-0.32,-4.11,,,-3.42,-10.18,0.06%,http://fund.eastmoney.com/009504.html
hh,009960,银华多元机遇混合,2021-11-12,0.9380,0.9380,0.53,2.95,2.68,-1.47,-9.44,-7.20,,,-13.08,-6.20,0.15%,http://fund.eastmoney.com/009960.html
hh,002653,泰康沪港深精选混合,2021-11-12,1.7765,1.9025,0.83,2.95,1.52,-1.51,0.52,12.35,48.69,65.30,0.37,96.52,0.15%,http://fund.eastmoney.com/002653.html
hh,012799,华宝绿色主题混合C,2021-11-12,2.1403,2.1403,0.51,2.95,9.13,-0.05,,,,,,14.03,0.00%,http://fund.eastmoney.com/012799.html
hh,270001,广发聚富混合,2021-11-12,1.4198,4.3949,1.07,2.94,2.16,5.46,-0.11,28.64,69.93,87.82,23.59,887.54,0.15%,http://fund.eastmoney.com/270001.html
hh,002547,民生加银养老服务混合,2021-11-12,2.6940,2.6940,0.71,2.94,10.91,-2.57,2.55,15.33,82.89,164.12,1.28,169.40,0.15%,http://fund.eastmoney.com/002547.html
hh,002307,银华多元视野灵活配置混合,2021-11-12,3.0430,3.0430,0.73,2.94,10.61,-0.03,9.42,21.19,120.51,182.02,8.29,204.30,0.15%,http://fund.eastmoney.com/002307.html
hh,001970,泰信鑫选灵活配置混合A,2021-11-12,1.4010,1.4010,-0.50,2.94,8.10,-17.49,24.42,18.33,43.55,81.24,17.63,40.10,0.15%,http://fund.eastmoney.com/001970.html
hh,002686,中欧丰泓沪港深混合C,2021-11-12,1.6810,2.02,0.90,2.94,3.38,-5.05,0.02,17.79,59.94,103.05,13.04,117.44,0.00%,http://fund.eastmoney.com/002686.html
hh,001824,博时沪港深成长企业,2021-11-12,1.5430,1.5430,0.19,2.94,4.33,-8.70,-8.75,-6.71,28.91,42.08,-14.23,54.30,0.15%,http://fund.eastmoney.com/001824.html
hh,001075,宝盈转型动力混合,2021-11-12,1.12,1.12,0.72,2.94,11.67,-1.32,22,22.67,60.46,98.23,11.55,12,0.15%,http://fund.eastmoney.com/001075.html
hh,160613,鹏华盛世创新混合(LOF),2021-11-12,1.1930,3.2560,0.68,2.93,6.04,4.33,5.64,4.94,47.03,105.52,3.85,410.23,0.15%,http://fund.eastmoney.com/160613.html
hh,217013,招商中小盘混合,2021-11-12,3.9110,3.9110,1.06,2.92,2.30,-3.65,10.79,25.35,116.08,218.23,13.03,291.10,0.15%,http://fund.eastmoney.com/217013.html
hh,163417,兴全合宜混合(LOF)A,2021-11-12,1.9757,1.9757,0.86,2.92,6.85,1.67,-1.38,6.50,81.81,129.20,0.95,97.57,0.15%,http://fund.eastmoney.com/163417.html
hh,008909,创金合信鑫益混合A,2021-11-12,1.6168,1.6168,0.71,2.92,8.07,-3.72,-5.61,18.71,,,3.79,61.68,0.12%,http://fund.eastmoney.com/008909.html
hh,008507,交银内核驱动混合,2021-11-12,1.2367,1.2367,0.45,2.92,6.25,-9.11,-12.49,-11.62,,,-16.18,23.67,0.15%,http://fund.eastmoney.com/008507.html
hh,008701,华夏黄金ETF联接A,2021-11-12,0.9213,0.9213,-0.01,2.92,3.69,3.67,-0.26,-3.85,,,-2.75,-7.87,0.06%,http://fund.eastmoney.com/008701.html
hh,009505,富国上海金ETF联接C,2021-11-12,0.8940,0.8940,0.11,2.92,3.74,3.72,-0.50,-4.46,,,-3.72,-10.60,0.00%,http://fund.eastmoney.com/009505.html
hh,010383,宝盈基础产业混合A,2021-11-12,1.1528,1.1528,1,2.92,10.17,0,21.50,,,,,15.28,0.15%,http://fund.eastmoney.com/010383.html
hh,012917,平安优势领航1年持有混合A,2021-11-12,1.0343,1.0343,1.32,2.92,7.78,,,,,,,3.43,0.15%,http://fund.eastmoney.com/012917.html
hh,400023,东方多策略灵活配置混合A,2021-11-12,1.1992,1.3692,0.99,2.91,8.93,-2.19,6.97,0.50,1.84,4.44,-0.42,38.22,0.12%,http://fund.eastmoney.com/400023.html
hh,160624,鹏华消费领先混合,2021-11-12,4.9440,4.5960,0.37,2.91,10.85,7.71,24.38,30.45,125.65,243.10,18.65,394.40,0.15%,http://fund.eastmoney.com/160624.html
hh,004393,安信合作创新灵活配置混合,2021-11-12,1.9897,1.9897,-0.31,2.91,-1.22,-0.41,-2.80,4.03,52.47,94.82,1.22,98.97,0.15%,http://fund.eastmoney.com/004393.html
hh,005331,益民优势安享混合,2021-11-12,2.3177,2.3177,0.43,2.91,9.09,4.39,24.79,40.22,126.25,148.84,25.27,131.75,0.08%,http://fund.eastmoney.com/005331.html
hh,008910,创金合信鑫益混合C,2021-11-12,1.6033,1.6033,0.71,2.91,8.03,-3.86,-5.87,18.05,,,3.27,60.33,0.00%,http://fund.eastmoney.com/008910.html
hh,952099,国君资管君得鑫两年持有期混合C,2021-11-12,2.2570,2.2570,0.28,2.91,5.05,-7.85,-7.37,-3.54,,,-6.75,31.90,0.15%,http://fund.eastmoney.com/952099.html
hh,010452,广发瑞福精选混合A,2021-11-12,0.9757,0.9757,1.01,2.91,15.82,-0.38,-0.50,-2.43,,,-4.89,-2.43,0.15%,http://fund.eastmoney.com/010452.html
hh,010384,宝盈基础产业混合C,2021-11-12,1.1484,1.1484,1,2.91,10.13,-0.12,21.19,,,,,14.84,0.00%,http://fund.eastmoney.com/010384.html
hh,001363,长城久惠灵活配置混合,2021-11-12,1.7572,1.7572,-0.01,2.90,4.71,3.52,11.83,17.08,61.14,69.17,8,75.72,0.15%,http://fund.eastmoney.com/001363.html
hh,005491,兴全合宜混合(LOF)C,2021-11-12,1.9558,1.9558,0.86,2.90,6.79,1.51,-1.68,5.86,,,0.42,60.18,0.00%,http://fund.eastmoney.com/005491.html
hh,008120,万家自主创新混合A,2021-11-12,1.6395,1.6395,-0.55,2.90,9.56,-5.54,30.76,21.46,,,13.76,63.95,0.15%,http://fund.eastmoney.com/008120.html
hh,010453,广发瑞福精选混合C,2021-11-12,0.9715,0.9715,1.01,2.90,15.78,-0.47,-0.71,-2.85,,,-5.25,-2.85,0.00%,http://fund.eastmoney.com/010453.html
hh,002068,东方多策略灵活配置混合C,2021-11-12,1.7992,1.9692,0.99,2.90,8.91,-2.24,6.86,0.30,1.43,3.85,-0.60,67.27,0.00%,http://fund.eastmoney.com/002068.html
hh,012918,平安优势领航1年持有混合C,2021-11-12,1.0325,1.0325,1.32,2.90,7.72,,,,,,,3.25,0.00%,http://fund.eastmoney.com/012918.html
hh,160610,鹏华动力增长混合(LOF),2021-11-12,1.4610,2.9570,0.55,2.89,10.35,-3.82,19.56,25.42,110.38,164.38,16.04,359.16,0.15%,http://fund.eastmoney.com/160610.html
hh,000063,长盛电子信息主题灵活配置混合,2021-11-12,2.28,2.28,0.13,2.89,4.16,-14.86,15.91,10.04,57.35,76.47,4.49,128,0.15%,http://fund.eastmoney.com/000063.html
hh,620007,金元顺安优质精选混合A,2021-11-12,1.6582,1.8474,0.52,2.89,7.43,-8.23,-4.04,7.12,55.55,74.73,-2.34,86.30,0.15%,http://fund.eastmoney.com/620007.html
hh,006526,鹏华优选回报混合A,2021-11-12,2.0645,2.0645,0.52,2.89,10.82,9.46,31.11,38.38,93.54,,25.33,106.45,0.15%,http://fund.eastmoney.com/006526.html
hh,008121,万家自主创新混合C,2021-11-12,1.6251,1.6251,-0.54,2.89,9.52,-5.65,30.44,20.86,,,13.26,62.51,0.00%,http://fund.eastmoney.com/008121.html
hh,006813,博时汇悦回报混合,2021-11-12,2.1379,2.1379,0.48,2.89,9.86,-2.66,16.90,27.59,102.59,,11.89,113.79,0.15%,http://fund.eastmoney.com/006813.html
hh,009808,易方达创新成长混合,2021-11-12,1.2763,1.2763,-0.09,2.89,12.74,2.46,26.39,27.30,,,18.29,27.63,0.15%,http://fund.eastmoney.com/009808.html
hh,009919,上银核心成长混合C,2021-11-12,0.9004,0.9004,0.60,2.89,3.02,-8.57,-3.02,-9.22,,,-8.53,-9.96,0.00%,http://fund.eastmoney.com/009919.html
hh,009918,上银核心成长混合A,2021-11-12,0.9037,0.9037,0.60,2.89,3.04,-8.50,-2.86,-8.93,,,-8.28,-9.63,0.15%,http://fund.eastmoney.com/009918.html
hh,010313,上银鑫恒混合,2021-11-12,1.2170,1.2170,0.50,2.89,10.36,5.78,23.89,,,,17.20,21.70,0.15%,http://fund.eastmoney.com/010313.html
hh,320001,诺安平衡混合,2021-11-12,1.3374,3.5974,0.22,2.89,0.10,6.11,8.67,8.29,37.99,57.30,8.99,542.80,0.15%,http://fund.eastmoney.com/320001.html
hh,008702,华夏黄金ETF联接C,2021-11-12,0.9170,0.9170,-0.01,2.89,3.66,3.57,-0.45,-4.19,,,-3.06,-8.30,0.00%,http://fund.eastmoney.com/008702.html
hh,688888,浙商聚潮产业成长混合A,2021-11-12,1.8240,2.4250,-0.92,2.88,-3.24,-1.62,10.68,27.38,90.74,122.56,18.83,174.37,0.15%,http://fund.eastmoney.com/688888.html
hh,001375,金元顺安优质精选混合C,2021-11-12,1.6529,1.6529,0.52,2.88,7.42,-8.27,-4.07,7.12,55.64,74.73,-2.37,58.48,0.00%,http://fund.eastmoney.com/001375.html
hh,008271,大成优势企业混合A,2021-11-12,1.9537,1.9537,1.45,2.88,8.72,8.41,15.35,18.64,,,15.56,95.37,0.15%,http://fund.eastmoney.com/008271.html
hh,008842,同泰远见混合A,2021-11-12,0.9730,0.9730,0.30,2.88,3.82,-8.70,-7.09,-2.47,,,-3.67,-2.70,0.15%,http://fund.eastmoney.com/008842.html
hh,011588,前海开源成份精选混合,2021-11-12,0.9194,0.9194,0.59,2.88,4.19,-6.33,-8.58,,,,,-8.06,0.15%,http://fund.eastmoney.com/011588.html
hh,001222,鹏华外延成长混合,2021-11-12,2.4010,2.4010,0.29,2.87,8.89,3.40,2.74,11.47,82.03,197.15,0.80,140.10,0.15%,http://fund.eastmoney.com/001222.html
hh,004674,富国新机遇灵活配置混合A,2021-11-12,1.9587,1.9587,0.45,2.87,2.58,0.54,7.96,24.32,72.56,122.13,12.36,95.87,0.15%,http://fund.eastmoney.com/004674.html
hh,005493,鑫元价值精选混合A,2021-11-12,1.3359,1.3359,0.91,2.87,6.29,4.65,17.62,16.13,45.51,55.68,10.69,33.59,0.12%,http://fund.eastmoney.com/005493.html
hh,001980,中欧量化驱动混合,2021-11-12,1.9156,1.9156,0.63,2.87,2.33,-1.15,16.12,42.81,80.17,118.73,34.48,91.56,0.15%,http://fund.eastmoney.com/001980.html
hh,005638,农银汇理量化智慧动力混合,2021-11-12,2.2750,2.2750,0.78,2.87,9.17,5,28,33.05,113.78,164.78,20.63,127.50,0.15%,http://fund.eastmoney.com/005638.html
hh,007346,易方达科技创新混合,2021-11-12,2.9652,2.9652,-0.13,2.87,14.65,4.97,34.18,40.05,161.46,,25.24,196.52,0.15%,http://fund.eastmoney.com/007346.html
hh,008272,大成优势企业混合C,2021-11-12,1.9244,1.9244,1.45,2.87,8.64,8.19,14.88,17.69,,,14.76,92.44,0.00%,http://fund.eastmoney.com/008272.html
hh,008843,同泰远见混合C,2021-11-12,0.9684,0.9684,0.30,2.87,3.78,-8.79,-7.28,-2.86,,,-4,-3.16,0.00%,http://fund.eastmoney.com/008843.html
hh,009478,中银上海金ETF联接C,2021-11-12,0.9537,0.9537,0.12,2.87,3.66,3.69,-0.37,-4.04,,,-3.74,-4.63,0.00%,http://fund.eastmoney.com/009478.html
hh,009477,中银上海金ETF联接A,2021-11-12,0.9574,0.9574,0.12,2.87,3.69,3.77,-0.20,-3.71,,,-3.46,-4.26,0.06%,http://fund.eastmoney.com/009477.html
hh,080007,长盛同鑫行业配置混合A,2021-11-12,1.6890,1.72,1.32,2.86,3.87,-0.47,19.62,12.30,74.12,92.37,12.68,74.12,0.12%,http://fund.eastmoney.com/080007.html
hh,630005,华商动态阿尔法混合,2021-11-12,2.2980,2.7380,0.48,2.86,14.27,5.17,23.35,24.28,96.75,124.13,17.07,219.84,0.15%,http://fund.eastmoney.com/630005.html
hh,001861,富安达健康人生混合,2021-11-12,2.2140,2.2140,0.02,2.86,-5.20,-10.58,-4.54,1.20,62.84,116.51,-2.20,121.40,0.15%,http://fund.eastmoney.com/001861.html
hh,004675,富国新机遇灵活配置混合C,2021-11-12,1.7557,1.7557,0.45,2.86,2.53,0.42,7.69,23.71,70.85,75.53,11.88,75.57,0.00%,http://fund.eastmoney.com/004675.html
hh,005409,华泰柏瑞新兴产业混合A,2021-11-12,2.4870,2.4870,0.08,2.86,7.76,7.18,32.56,31.64,129.01,188.68,23.08,148.70,0.15%,http://fund.eastmoney.com/005409.html
hh,005494,鑫元价值精选混合C,2021-11-12,1.3114,1.3114,0.92,2.86,6.25,4.52,17.36,15.58,44.09,53.47,10.24,31.14,0.00%,http://fund.eastmoney.com/005494.html
hh,009893,大摩优悦安和混合,2021-11-12,1.1234,1.1234,0.40,2.86,-2.37,-2.60,-2.65,10.12,,,7.58,12.34,0.15%,http://fund.eastmoney.com/009893.html
hh,011201,财通优势行业轮动混合A,2021-11-12,0.9950,0.9950,0.22,2.86,8.36,-1.57,3.80,,,,,-0.50,0.15%,http://fund.eastmoney.com/011201.html
hh,002543,长城久益混合A,2021-11-12,1.6298,1.6298,-0.28,2.85,3.49,1.68,9.35,13.11,47.05,53.94,5.19,62.98,0.15%,http://fund.eastmoney.com/002543.html
hh,002179,华安事件驱动量化策略混合,2021-11-12,2.0910,2.0910,0.10,2.85,16.56,6.68,39.87,55.46,133.11,195.76,39.59,109.10,0.15%,http://fund.eastmoney.com/002179.html
hh,009640,中银证券优选行业龙头混合A,2021-11-12,1.2251,1.2251,-0.02,2.85,10.71,-1.08,8.42,16.28,,,3.72,22.51,0.15%,http://fund.eastmoney.com/009640.html
hh,009641,中银证券优选行业龙头混合C,2021-11-12,1.2178,1.2178,-0.02,2.85,10.66,-1.21,8.14,15.69,,,3.27,21.78,0.00%,http://fund.eastmoney.com/009641.html
hh,010379,广发均衡优选混合A,2021-11-12,1.0810,1.0810,0.99,2.85,-2.31,4,10.75,,,,,8.10,0.15%,http://fund.eastmoney.com/010379.html
hh,010380,广发均衡优选混合C,2021-11-12,1.0774,1.0774,0.98,2.85,-2.34,3.90,10.53,,,,,7.74,0.00%,http://fund.eastmoney.com/010380.html
hh,011202,财通优势行业轮动混合C,2021-11-12,0.9890,0.9890,0.22,2.85,8.30,-1.77,3.38,,,,,-1.10,0.00%,http://fund.eastmoney.com/011202.html
hh,163415,兴全商业模式优选混合,2021-11-12,3.8380,4.6980,0.68,2.84,9.25,2.21,-0.29,7.24,89.81,180.35,2.35,561.74,0.15%,http://fund.eastmoney.com/163415.html
hh,167002,平安鼎越混合(LOF),2021-11-12,3.1435,3.1435,0.09,2.84,10.12,8.34,73.58,91.75,193.29,285.66,64.94,214.35,0.15%,http://fund.eastmoney.com/167002.html
hh,003513,中邮消费升级,2021-11-12,1.3740,1.3740,0.73,2.84,-3.71,-6.66,-14.39,-1.15,15.46,60.51,1.55,37.40,0.15%,http://fund.eastmoney.com/003513.html
hh,001543,宝盈新锐混合A,2021-11-12,3.4820,3.4820,1.81,2.84,9.74,-4.05,3.79,21.45,90.69,230.36,10.57,248.20,0.15%,http://fund.eastmoney.com/001543.html
hh,001120,东方睿鑫热点挖掘混合A,2021-11-12,1.4282,1.4282,0.72,2.84,3.39,-2.27,22.10,52.41,142.68,162.73,42.35,42.82,0.12%,http://fund.eastmoney.com/001120.html
hh,005682,财通资管消费精选混合A,2021-11-12,2.3204,2.3204,0.60,2.84,6.62,-3.95,9.13,9.94,76.28,187.14,6.88,132.04,0.15%,http://fund.eastmoney.com/005682.html
hh,009470,东方欣利混合A,2021-11-12,1.1085,1.1085,0.82,2.84,2.65,0.34,2.43,4.34,,,-1.25,10.85,0.08%,http://fund.eastmoney.com/009470.html
hh,010110,广发医药健康混合A,2021-11-12,0.9405,0.9405,0.01,2.84,-6.36,-11.21,-11.67,-5.80,,,-6.63,-5.95,0.15%,http://fund.eastmoney.com/010110.html
hh,010032,华泰柏瑞新兴产业混合C,2021-11-12,2.4631,2.4631,0.08,2.84,7.69,6.97,32.02,30.56,,,22.21,34.73,0.00%,http://fund.eastmoney.com/010032.html
hh,010143,交银施罗德启欣混合,2021-11-12,0.9668,0.9668,0.47,2.84,7.17,-1.62,3.67,-3.91,,,-5.96,-3.32,0.15%,http://fund.eastmoney.com/010143.html
hh,011020,财通资管消费精选混合C,2021-11-12,1.1192,1.1192,0.60,2.84,6.61,-3.98,9.07,,,,6.77,11.92,0.00%,http://fund.eastmoney.com/011020.html
hh,002544,长城久益混合C,2021-11-12,1.5032,1.5532,-0.28,2.83,3.43,1.53,9.02,12.43,45.29,51.03,4.64,57.61,0.00%,http://fund.eastmoney.com/002544.html
hh,001121,东方睿鑫热点挖掘混合C,2021-11-12,1.3263,1.3263,0.71,2.83,3.32,-2.46,21.61,51.20,138.80,152.82,41.37,32.63,0.00%,http://fund.eastmoney.com/001121.html
hh,008949,平安匠心优选混合A,2021-11-12,1.3668,1.6038,-0.04,2.83,10.09,1.16,14.28,21.40,,,4.86,65.25,0.15%,http://fund.eastmoney.com/008949.html
hh,008142,工银瑞信黄金ETF联接A,2021-11-12,0.9440,0.9440,-0.01,2.83,3.66,3.60,-0.20,-5.32,,,-3.97,-5.60,0.06%,http://fund.eastmoney.com/008142.html
hh,009471,东方欣利混合C,2021-11-12,1.1023,1.1023,0.81,2.83,2.61,0.25,2.23,3.93,,,-1.59,10.23,0.00%,http://fund.eastmoney.com/009471.html
hh,010111,广发医药健康混合C,2021-11-12,0.9365,0.9365,0.01,2.83,-6.40,-11.30,-11.84,-6.18,,,-6.96,-6.35,0.00%,http://fund.eastmoney.com/010111.html
hh,320007,诺安成长混合,2021-11-12,2.2260,2.6710,-1.33,2.82,13.28,-6.82,40.98,28.67,106.30,219.37,28.74,232.56,0.15%,http://fund.eastmoney.com/320007.html
hh,002244,景顺长城低碳科技主题混合,2021-11-12,1.7870,1.8370,0.79,2.82,6.69,-2.77,14.70,10.44,76.06,108.52,7.85,86.79,0.15%,http://fund.eastmoney.com/002244.html
hh,007578,宝盈新锐混合C,2021-11-12,3.4230,3.4230,1.84,2.82,9.68,-4.22,3.38,20.53,87.77,,9.85,108.21,0.00%,http://fund.eastmoney.com/007578.html
hh,008143,工银瑞信黄金ETF联接C,2021-11-12,0.9391,0.9391,-0.01,2.82,3.63,3.50,-0.37,-5.65,,,-4.25,-6.09,0.00%,http://fund.eastmoney.com/008143.html
hh,010991,长盛同鑫行业配置混合C,2021-11-12,1.6770,1.6770,1.27,2.82,3.77,-0.71,19.11,,,,11.80,14,0.00%,http://fund.eastmoney.com/010991.html
hh,013531,浙商聚潮产业成长混合C,2021-11-12,1.8230,1.8230,-0.92,2.82,-3.29,,,,,,,-13.23,0.00%,http://fund.eastmoney.com/013531.html
hh,000339,长城医疗保健混合,2021-11-12,4.1235,4.1235,0.43,2.81,-5.09,-5.23,-2.82,14.26,85.57,189.53,4.42,312.35,0.15%,http://fund.eastmoney.com/000339.html
hh,005477,长安鑫禧灵活配置混合A,2021-11-12,0.7470,0.7470,-0.03,2.81,0.85,-20.69,-16.26,-19.49,-14.77,-13.57,-25.20,-25.30,0.12%,http://fund.eastmoney.com/005477.html
hh,007368,浙商沪港深精选混合A,2021-11-12,1.5573,1.6333,0.54,2.81,3.23,-3.44,-6.35,8.37,47.15,,-6.11,62.87,0.15%,http://fund.eastmoney.com/007368.html
hh,008950,平安匠心优选混合C,2021-11-12,1.3487,1.5837,-0.05,2.81,10.02,0.96,13.82,20.43,,,4.14,62.99,0.00%,http://fund.eastmoney.com/008950.html
hh,008997,同泰竞争优势混合A,2021-11-12,1.1998,1.1998,0.70,2.81,3.05,-10.78,-8.78,-0.38,,,-3,19.98,0.15%,http://fund.eastmoney.com/008997.html
hh,009198,前海开源黄金ETF联接,2021-11-12,0.9591,0.9591,-0.02,2.81,3.69,3.63,-0.57,-3.79,,,-2.63,-4.09,0.06%,http://fund.eastmoney.com/009198.html
hh,009968,金鹰内需成长混合A,2021-11-12,1.5610,1.7133,1.66,2.81,16.71,7.27,48.50,73.64,,,56.50,76.10,0.15%,http://fund.eastmoney.com/009968.html
hh,481006,工银红利混合,2021-11-12,1.3912,1.9293,1.07,2.80,11.81,-2.01,26.26,33.71,114.54,168.18,17.46,102.82,0.15%,http://fund.eastmoney.com/481006.html
hh,005478,长安鑫禧灵活配置混合C,2021-11-12,0.7417,0.7417,-0.03,2.80,0.83,-20.72,-16.34,-19.64,-15.11,-14.02,-25.31,-25.83,0.00%,http://fund.eastmoney.com/005478.html
hh,008998,同泰竞争优势混合C,2021-11-12,1.1925,1.1925,0.69,2.80,3.01,-10.87,-8.96,-0.77,,,-3.32,19.25,0.00%,http://fund.eastmoney.com/008998.html
hh,011851,天弘先进制造混合A,2021-11-12,1.3090,1.3090,-0.43,2.80,17.37,17.98,30.95,,,,,30.90,0.15%,http://fund.eastmoney.com/011851.html
hh,100029,富国天成红利混合,2021-11-12,1.7437,3.5017,1.34,2.79,4.26,-4.13,10.45,18.60,93.09,155.02,11.28,503.40,0.15%,http://fund.eastmoney.com/100029.html
hh,530016,建信恒稳价值混合,2021-11-12,4.2390,4.3390,1.10,2.79,8.86,3.87,8.36,17.39,82.95,133.81,6.13,361.99,0.15%,http://fund.eastmoney.com/530016.html
hh,163406,兴全合润混合(LOF),2021-11-12,2.0774,7.9004,0.83,2.79,7.30,1.86,0.37,10.27,93.59,180.39,4.03,690.04,0.12%,http://fund.eastmoney.com/163406.html
hh,005437,易方达易百智能量化策略A,2021-11-12,1.5375,1.5375,1.20,2.79,8.87,-1.96,23.26,18.95,67.10,94.52,14.34,53.75,0.15%,http://fund.eastmoney.com/005437.html
hh,005438,易方达易百智能量化策略C,2021-11-12,1.5201,1.5201,1.20,2.79,8.85,-2.03,23.08,18.61,66.11,92.83,14.05,52.01,0.00%,http://fund.eastmoney.com/005438.html
hh,007369,浙商沪港深精选混合C,2021-11-12,1.5379,1.6119,0.54,2.79,3.18,-3.57,-6.59,7.81,45.67,,-6.51,60.71,0.00%,http://fund.eastmoney.com/007369.html
