fund_type,code,name,today,net_value,accumulative_value,rate_day,rate_recent_week,rate_recent_month,rate_recent_3month,rate_recent_6month,rate_recent_year,rate_recent_2year,rate_recent_3year,rate_from_this_year,rate_from_begin,rate_buy,url
hh,005741,南方君信混合A,2021-06-18,2.1257,2.1257,0.65,-0.25,3.33,4.17,8.25,46.96,100.90,112.46,3.63,112.57,0.15%,http://fund.eastmoney.com/005741.html
hh,006157,财通量化核心优选混合,2021-06-18,1.7735,1.7735,0.65,-0.25,2.96,5.45,6.39,21.22,52.11,,3.83,77.35,0.15%,http://fund.eastmoney.com/006157.html
hh,005000,泰康泉林量化价值精选混合A,2021-06-18,1.5674,1.5674,0.62,-0.25,3.03,8.73,6.21,37.36,92.77,75.25,1.54,56.72,0.15%,http://fund.eastmoney.com/005000.html
hh,005523,泰康颐年混合A,2021-06-18,1.2249,1.2249,-0.06,-0.25,0.10,1.16,2.88,9.37,15.31,22.36,1.81,22.49,0.12%,http://fund.eastmoney.com/005523.html
hh,006424,嘉合锦程混合A,2021-06-18,2.3196,2.4196,2.63,-0.25,6.26,11.64,20.96,69.78,159.05,,11.06,154.41,0.15%,http://fund.eastmoney.com/006424.html
hh,009355,泰达泰和稳健养老一年(FOF),2021-06-16,1.0773,1.0778,-0.28,-0.25,0.51,1.57,3.79,7.62,,,2.12,7.78,0.08%,http://fund.eastmoney.com/009355.html
hh,009938,东方欣益一年持有期混合C,2021-06-18,0.9975,1.0475,0.15,-0.25,0.36,0.29,1.79,,,,0.12,4.65,0.00%,http://fund.eastmoney.com/009938.html
hh,009806,东方红招盈甄选一年混合A,2021-06-18,1.08,1.08,-0.05,-0.25,0.58,1.59,5.84,,,,4.45,8,0.80%,http://fund.eastmoney.com/009806.html
hh,009796,大成汇享一年持有混合A,2021-06-18,1.0050,1.0050,-0.07,-0.25,-1.15,-0.08,-1.06,,,,-1.57,0.50,1.20%,http://fund.eastmoney.com/009796.html
hh,008723,永赢鑫享混合,2021-06-18,1.0752,1.0752,0,-0.25,1.12,3.36,4.09,,,,2.65,7.50,0.08%,http://fund.eastmoney.com/008723.html
hh,010215,中欧达益稳健一年混合A,2021-06-18,1.0347,1.0347,0.18,-0.25,0.36,1.73,2.97,,,,1.82,3.47,0.08%,http://fund.eastmoney.com/010215.html
hh,009872,中欧责任投资混合A,2021-06-18,1.2055,1.2055,1.56,-0.25,4.86,9.75,14.02,,,,7.61,20.55,0.15%,http://fund.eastmoney.com/009872.html
hh,010666,博时高端装备混合C,2021-06-18,1.0058,1.0058,1.12,-0.25,4.81,2.78,0.04,,,,-5.10,0.58,0.00%,http://fund.eastmoney.com/010666.html
hh,010339,国投瑞银远见成长混合C,2021-06-18,0.9674,0.9674,-0.10,-0.25,0.92,-3.73,-3.26,,,,-3.40,-3.26,0.00%,http://fund.eastmoney.com/010339.html
hh,011393,中欧融益稳健一年混合A,2021-06-18,1.0140,1.0140,0.07,-0.25,0.48,1.46,,,,,,1.40,0.08%,http://fund.eastmoney.com/011393.html
hh,011114,富国沪港深行业精选混合C,2021-06-18,1.6980,1.6980,1.10,-0.25,2.09,-0.12,,,,,4.12,5.64,0.00%,http://fund.eastmoney.com/011114.html
hh,010879,南方宝升混合A,2021-06-18,1.0012,1.0012,0.01,-0.25,0.19,0.66,,,,,,0.12,0.12%,http://fund.eastmoney.com/010879.html
hh,001438,易方达瑞享混合E,2021-06-18,1.9260,1.9260,-0.67,-0.26,0.68,9.68,4.05,26.30,107.10,75.57,-1.98,92.60,0.00%,http://fund.eastmoney.com/001438.html
hh,162414,华宝新机遇混合(LOF)A,2021-06-18,1.5946,1.5946,0.06,-0.26,0.50,2.17,4.38,16.01,33.09,37.18,2.93,59.46,0.15%,http://fund.eastmoney.com/162414.html
hh,165526,信诚新旺混合(LOF)A,2021-06-18,1.5430,1.5430,-0.06,-0.26,0.46,1.51,3.84,16.37,28.69,31.88,2.80,54.30,0.15%,http://fund.eastmoney.com/165526.html
hh,001334,南方利鑫A,2021-06-18,1.5240,1.5240,0.07,-0.26,0.86,2.70,4.38,16.51,30.03,34.15,3.18,52.40,0.15%,http://fund.eastmoney.com/001334.html
hh,001326,鹏华弘和混合C,2021-06-18,1.2479,1.3959,0.08,-0.26,0.42,-0.09,3.06,10.30,25.72,27.94,1.86,40.71,0.15%,http://fund.eastmoney.com/001326.html
hh,002087,国富新机遇混合A,2021-06-18,1.5540,1.5920,0.06,-0.26,0.39,2.10,6,20,39.75,45.92,4.44,61.36,0.10%,http://fund.eastmoney.com/002087.html
hh,002117,广发安享混合C,2021-06-18,1.1430,1.4480,0,-0.26,0.18,0.80,3.28,9.82,21.45,25.56,2.20,51.69,0.00%,http://fund.eastmoney.com/002117.html
hh,002116,广发安享混合A,2021-06-18,1.1560,1.3970,0,-0.26,0.26,0.97,3.51,10.31,22.39,26.89,2.44,44.68,0.10%,http://fund.eastmoney.com/002116.html
hh,519627,银河君润混合A,2021-06-18,1.2453,1.3982,-0.15,-0.26,-0.13,1.92,5.38,14.23,25.21,31.88,3.78,43.48,0.08%,http://fund.eastmoney.com/519627.html
hh,000511,国泰国策驱动灵活配置混合A,2021-06-18,1.8890,1.8890,0.32,-0.26,0.80,1.50,4.60,20.17,40.55,19.33,3.45,88.90,0.08%,http://fund.eastmoney.com/000511.html
hh,000431,鹏华品牌传承混合,2021-06-18,3.4620,3.5440,1.23,-0.26,4.69,11.86,14.75,62,153.81,123.35,6,274.46,0.15%,http://fund.eastmoney.com/000431.html
hh,002489,国泰民福策略价值混合,2021-06-18,1.4816,1.4816,0.32,-0.26,0.76,1.47,4.68,18.15,40.33,43.43,3.52,48.16,0.12%,http://fund.eastmoney.com/002489.html
hh,005397,南方安养混合,2021-06-18,1.1564,1.2864,0.15,-0.26,1.28,3.19,4.37,12.89,22.76,28.61,2.74,29.83,0.12%,http://fund.eastmoney.com/005397.html
hh,005524,泰康颐年混合C,2021-06-18,1.2111,1.2111,-0.06,-0.26,0.07,1.09,2.73,9.04,14.56,20.99,1.67,21.11,0.00%,http://fund.eastmoney.com/005524.html
hh,004680,前海开源裕瑞混合A,2021-06-18,1.2581,1.2581,0.14,-0.26,0.02,1.42,2.41,7.54,26.11,27.33,1.07,25.81,0.15%,http://fund.eastmoney.com/004680.html
hh,519628,银河君润混合C,2021-06-18,1.2455,1.4093,-0.15,-0.26,-0.13,1.90,5.33,14.12,25.28,31.84,3.73,44.97,0.00%,http://fund.eastmoney.com/519628.html
hh,005039,鹏扬景兴混合A,2021-06-18,1.3221,1.4871,-0.11,-0.26,0.30,1.51,3.06,15.14,37.66,43.72,0.72,51.11,0.10%,http://fund.eastmoney.com/005039.html
hh,007415,南方致远混合A,2021-06-18,1.2629,1.2629,0.10,-0.26,0.44,0.94,3.25,15.24,26.45,,2.51,26.29,0.12%,http://fund.eastmoney.com/007415.html
hh,007318,中银民丰回报混合,2021-06-18,1.1703,1.1903,-0.05,-0.26,0.31,2.78,4.24,13.34,,,1.61,19.10,0.12%,http://fund.eastmoney.com/007318.html
hh,003143,鹏华弘达混合C,2021-06-18,1.3015,1.3215,0.08,-0.26,0.43,-0.03,2.86,10.15,24.25,26.69,1.66,32.48,0.00%,http://fund.eastmoney.com/003143.html
hh,008811,鹏华科技创新混合,2021-06-18,1.5132,1.5132,1.39,-0.26,2.17,4.20,8.37,41.45,,,-0.79,51.32,0.15%,http://fund.eastmoney.com/008811.html
hh,009213,易方达如意安泰(FOF)A,2021-06-17,1.0398,1.0398,0.06,-0.26,0.44,1.27,2.99,,,,2.17,3.98,0.08%,http://fund.eastmoney.com/009213.html
hh,009308,天弘安康颐养混合C,2021-06-18,1.1310,1.1310,0.09,-0.26,0.53,2.26,3.86,12.54,,,3.19,13.10,0.00%,http://fund.eastmoney.com/009308.html
hh,009797,大成汇享一年持有混合C,2021-06-18,1.0018,1.0018,-0.08,-0.26,-1.18,-0.19,-1.26,,,,-1.75,0.18,0.00%,http://fund.eastmoney.com/009797.html
hh,009214,易方达如意安泰(FOF)C,2021-06-17,1.0373,1.0373,0.06,-0.26,0.43,1.20,2.85,,,,2.05,3.73,0.00%,http://fund.eastmoney.com/009214.html
hh,010547,博时恒进持有期混合A,2021-06-18,1.0066,1.0066,-0.07,-0.26,0.02,0.50,0.76,,,,0.73,0.66,0.08%,http://fund.eastmoney.com/010547.html
hh,009807,东方红招盈甄选一年混合C,2021-06-18,1.0765,1.0765,-0.05,-0.26,0.53,1.48,5.62,,,,4.25,7.65,0.00%,http://fund.eastmoney.com/009807.html
hh,010216,中欧达益稳健一年混合C,2021-06-18,1.0308,1.0308,0.18,-0.26,0.31,1.58,2.66,,,,1.55,3.08,0.00%,http://fund.eastmoney.com/010216.html
hh,010045,汇添富稳健添盈一年持有混合,2021-06-18,1.0481,1.0481,0.15,-0.26,-0.10,1.76,3.57,,,,1.05,4.81,0.10%,http://fund.eastmoney.com/010045.html
hh,010880,南方宝升混合C,2021-06-18,0.9986,0.9986,0.01,-0.26,0.13,0.49,,,,,,-0.14,0.00%,http://fund.eastmoney.com/010880.html
hh,010548,博时恒进持有期混合C,2021-06-18,1.0044,1.0044,-0.07,-0.26,-0.02,0.40,0.56,,,,0.54,0.44,0.00%,http://fund.eastmoney.com/010548.html
hh,011287,前海开源聚慧三年持有混合,2021-06-18,0.9952,0.9952,0.02,-0.26,0.21,-0.47,,,,,,-0.48,0.15%,http://fund.eastmoney.com/011287.html
hh,011394,中欧融益稳健一年混合C,2021-06-18,1.0128,1.0128,0.06,-0.26,0.44,1.35,,,,,,1.28,0.00%,http://fund.eastmoney.com/011394.html
hh,011000,兴华瑞丰混合C,2021-06-18,1.0164,1.0164,0.24,-0.26,0.32,-0.85,,,,,1.63,1.64,0.00%,http://fund.eastmoney.com/011000.html
hh,011169,建信臻选混合,2021-06-18,1.0079,1.0079,-0.03,-0.26,0.17,1.09,,,,,,0.79,0.15%,http://fund.eastmoney.com/011169.html
hh,011398,招商瑞和1年持有期混合C,2021-06-18,1.0057,1.0057,-0.06,-0.26,0.16,,,,,,,0.57,0.00%,http://fund.eastmoney.com/011398.html
hh,012030,广发恒鑫一年持有期混合C,2021-06-18,0.9960,0.9960,-0.03,-0.26,-0.40,,,,,,,-0.40,0.00%,http://fund.eastmoney.com/012030.html
hh,011165,富国兴远优选12个月持有混合C,2021-06-18,1.0073,1.0073,-0.05,-0.26,0.94,0.70,,,,,,0.73,0.00%,http://fund.eastmoney.com/011165.html
hh,011164,富国兴远优选12个月持有混合A,2021-06-18,1.0090,1.0090,-0.06,-0.26,0.99,0.85,,,,,,0.90,0.15%,http://fund.eastmoney.com/011164.html
hh,011387,工银宁瑞6个月持有期混合A,2021-06-18,0.9984,0.9984,-0.04,-0.26,-0.16,,,,,,,-0.16,0.08%,http://fund.eastmoney.com/011387.html
hh,012029,广发恒鑫一年持有期混合A,2021-06-18,0.9961,0.9961,-0.03,-0.26,-0.39,,,,,,,-0.39,0.08%,http://fund.eastmoney.com/012029.html
hh,001324,华宝新价值混合,2021-06-18,1.5666,1.5666,0.06,-0.27,0.50,2.10,4.49,17.15,34.36,39.19,3.03,56.66,0.15%,http://fund.eastmoney.com/001324.html
hh,001897,九泰久盛量化先锋混合A,2021-06-18,1.5030,1.6840,0.80,-0.27,4.01,11.83,13.78,29.68,70.99,64.98,11.83,77.16,0.15%,http://fund.eastmoney.com/001897.html
hh,003154,华宝新活力混合,2021-06-18,1.5538,1.6088,0.08,-0.27,0.52,2.03,3.97,14.97,31.74,30.68,2.61,61.95,0.00%,http://fund.eastmoney.com/003154.html
hh,002434,中银宏利混合A,2021-06-18,1.1240,1.4660,0.09,-0.27,0.63,1.63,4.07,10.56,29.43,36.80,2.93,55.60,0.10%,http://fund.eastmoney.com/002434.html
hh,001633,万家瑞祥混合A,2021-06-18,1.1494,1.3104,-0.08,-0.27,-0.42,0.09,2.42,11.54,21.61,27.50,1.48,34.34,0.06%,http://fund.eastmoney.com/001633.html
hh,004131,国联安鑫发混合A,2021-06-18,1.4929,1.5159,-0.03,-0.27,0.03,0.91,3.22,17.54,41.25,46.41,1.84,52.69,0.04%,http://fund.eastmoney.com/004131.html
hh,519127,浦银安盛盛世精选混合A,2021-06-18,2.2220,2.2220,0.23,-0.27,0.91,1.88,4.27,20.24,44.85,49.93,1.65,122.20,0.15%,http://fund.eastmoney.com/519127.html
hh,004510,九泰久盛量化先锋混合C,2021-06-18,1.4650,1.6460,0.83,-0.27,3.90,11.58,13.39,28.62,68.20,61.17,11.41,63.52,0.00%,http://fund.eastmoney.com/004510.html
hh,005111,泰康泉林量化价值精选混合C,2021-06-18,1.5480,1.5480,0.61,-0.27,2.98,8.59,5.94,36.68,91.37,73.15,1.30,54.78,0.00%,http://fund.eastmoney.com/005111.html
hh,002435,中银宏利混合C,2021-06-18,1.1260,1.4630,0.09,-0.27,0.54,1.62,4.07,10.54,29.60,36.72,2.83,55.08,0.00%,http://fund.eastmoney.com/002435.html
hh,001441,易方达瑞信混合I,2021-06-18,1.4520,1.4520,0,-0.27,0.55,1.68,3.71,11.18,59.74,58,2.54,45.20,0.06%,http://fund.eastmoney.com/001441.html
hh,005630,华安研究精选混合,2021-06-18,2.6293,2.8706,1.94,-0.27,8.76,18.90,26.76,61.60,177.85,205.32,13.96,193.96,0.15%,http://fund.eastmoney.com/005630.html
hh,005040,鹏扬景兴混合C,2021-06-18,1.3113,1.4663,-0.11,-0.27,0.27,1.42,2.86,14.69,36.56,42.09,0.54,48.81,0.00%,http://fund.eastmoney.com/005040.html
hh,006425,嘉合锦程混合C,2021-06-18,2.2729,2.3729,2.63,-0.27,6.19,11.41,20.48,68.44,155.13,,10.66,149.46,0.00%,http://fund.eastmoney.com/006425.html
hh,004761,国寿安保稳瑞混合C,2021-06-18,1.2733,1.3873,0.13,-0.27,0.62,2.02,4.51,18.46,37.20,42.04,2.17,41.64,0.00%,http://fund.eastmoney.com/004761.html
hh,009873,中欧责任投资混合C,2021-06-18,1.1981,1.1981,1.56,-0.27,4.78,9.53,13.55,,,,7.20,19.81,0.00%,http://fund.eastmoney.com/009873.html
hh,011401,汇添富成长精选混合A,2021-06-18,0.9735,0.9735,1.17,-0.27,3.03,4.56,,,,,,-2.65,0.15%,http://fund.eastmoney.com/011401.html
hh,010819,安信稳健回报6个月混合A,2021-06-18,1.0128,1.0128,0.03,-0.27,0.63,1.38,,,,,1.15,1.28,0.08%,http://fund.eastmoney.com/010819.html
hh,010178,大成企业能力驱动混合A,2021-06-18,0.9681,0.9681,0.19,-0.27,-0.52,-0.82,,,,,,-3.19,0.15%,http://fund.eastmoney.com/010178.html
hh,010776,博时恒旭持有期混合C,2021-06-18,1.0074,1.0074,-0.04,-0.27,-0.19,0.37,0.73,,,,0.67,0.74,0.00%,http://fund.eastmoney.com/010776.html
hh,010775,博时恒旭持有期混合A,2021-06-18,1.0094,1.0094,-0.04,-0.27,-0.16,0.47,0.93,,,,0.85,0.94,0.08%,http://fund.eastmoney.com/010775.html
hh,011388,工银宁瑞6个月持有期混合C,2021-06-18,0.9980,0.9980,-0.05,-0.27,-0.20,,,,,,,-0.20,0.00%,http://fund.eastmoney.com/011388.html
hh,660015,农银行业轮动混合,2021-06-18,6.0417,6.1417,2.02,-0.28,6.98,11.48,13.38,48.75,126.48,102.06,5.83,553.86,0.15%,http://fund.eastmoney.com/660015.html
hh,519995,长信金利趋势混合,2021-06-18,0.5602,3.6131,0.97,-0.28,2.85,5.46,5.23,35.56,89.81,85.41,1.71,418.29,0.15%,http://fund.eastmoney.com/519995.html
hh,000220,富国医疗保健行业混合A,2021-06-18,5.7720,5.7720,2.52,-0.28,2.01,26.33,22.29,41.82,183.64,172.52,17.34,477.20,0.15%,http://fund.eastmoney.com/000220.html
hh,519773,交银数据产业灵活配置混合,2021-06-18,2.1380,2.1380,0.85,-0.28,2.44,12,11.70,30.53,165.92,175.52,3.74,113.80,0.15%,http://fund.eastmoney.com/519773.html
hh,002331,泰康安泰回报混合,2021-06-18,1.4255,1.4255,0.22,-0.28,0.36,1.54,6.83,19.33,32.64,38.44,4.79,42.55,0.12%,http://fund.eastmoney.com/002331.html
hh,003432,信诚至瑞灵活配置A,2021-06-18,1.4137,1.4737,-0.02,-0.28,0.53,1.57,4.11,16.02,29.89,36.60,2.90,48.33,0.08%,http://fund.eastmoney.com/003432.html
hh,003062,银华通利混合A,2021-06-18,1.3744,1.3744,-0.07,-0.28,0.20,1.05,3.18,15.90,27.48,30.56,1.87,37.44,0.10%,http://fund.eastmoney.com/003062.html
hh,003433,信诚至瑞灵活配置C,2021-06-18,1.4064,1.4664,-0.02,-0.28,0.53,1.55,4.06,15.91,29.62,36.17,2.86,47.59,0.00%,http://fund.eastmoney.com/003433.html
hh,001634,万家瑞祥混合C,2021-06-18,1.1451,1.30,-0.08,-0.28,-0.44,0.03,2.32,11.32,21.09,26.72,1.39,33.09,0.00%,http://fund.eastmoney.com/001634.html
hh,004132,国联安鑫发混合C,2021-06-18,1.4929,1.5139,-0.03,-0.28,0,0.81,3.02,17.07,40.34,46.78,1.65,52.40,0.00%,http://fund.eastmoney.com/004132.html
hh,003291,信达澳银健康中国混合,2021-06-18,2.8530,2.8530,0.96,-0.28,1.13,22.03,21.56,58.06,192.32,180.81,21.04,185.30,0.15%,http://fund.eastmoney.com/003291.html
hh,004760,国寿安保稳瑞混合A,2021-06-18,1.2756,1.3916,0.13,-0.28,0.62,2.04,4.56,18.57,37.47,42.48,2.20,42.15,0.08%,http://fund.eastmoney.com/004760.html
hh,001442,易方达瑞信混合E,2021-06-18,1.4410,1.4410,0,-0.28,0.49,1.55,3.52,10.93,59.05,56.97,2.34,44.10,0.00%,http://fund.eastmoney.com/001442.html
hh,001742,广发百发大数据精选混合E,2021-06-18,1.4340,1.4340,0.63,-0.28,2.21,3.31,8.39,35.67,60.22,37.36,2.72,43.40,0.06%,http://fund.eastmoney.com/001742.html
hh,006190,前海开源裕瑞混合C,2021-06-18,1.2565,1.2565,0.14,-0.28,-0.03,1.27,2.10,6.90,24.59,,0.79,25.65,0.15%,http://fund.eastmoney.com/006190.html
hh,007416,南方致远混合C,2021-06-18,1.2473,1.2473,0.10,-0.28,0.39,0.78,2.93,14.55,24.92,,2.22,24.73,0.00%,http://fund.eastmoney.com/007416.html
hh,008424,中融品牌优选混合A,2021-06-18,1.2701,1.2701,-0.91,-0.28,0.90,9.13,9.70,24.59,,,6.56,27.01,0.15%,http://fund.eastmoney.com/008424.html
hh,009621,中欧心益稳健6个月混合A,2021-06-18,1.0654,1.0654,0.13,-0.28,0.43,1.89,3.81,,,,2.32,6.54,0.04%,http://fund.eastmoney.com/009621.html
hh,008617,国寿稳健养老一年混合(FOF),2021-06-17,1.0168,1.0168,-0.02,-0.28,-0.19,-0.35,0.66,1.68,,,-0.35,1.68,0.08%,http://fund.eastmoney.com/008617.html
hh,008563,银河臻优稳健配置混合A,2021-06-18,1.0847,1.0847,0.11,-0.28,1.24,3.29,5.98,,,,4.25,8.47,0.08%,http://fund.eastmoney.com/008563.html
hh,009164,中加聚庆六个月定开混合A,2021-06-18,1.1995,1.1995,0.35,-0.28,1.51,3.09,6.15,19.32,,,3.94,19.95,0.08%,http://fund.eastmoney.com/009164.html
hh,009181,浙商智多兴稳健回报一年持有混合A,2021-06-18,1.0282,1.1012,-0.02,-0.28,-0.07,1.42,4.70,10.14,,,3.15,10.09,0.12%,http://fund.eastmoney.com/009181.html
hh,009622,中欧心益稳健6个月混合C,2021-06-18,1.0614,1.0614,0.13,-0.28,0.41,1.79,3.60,,,,2.14,6.14,0.00%,http://fund.eastmoney.com/009622.html
hh,010179,大成企业能力驱动混合C,2021-06-18,0.9665,0.9665,0.19,-0.28,-0.56,-0.92,,,,,,-3.35,0.00%,http://fund.eastmoney.com/010179.html
hh,011232,光大锦弘混合C,2021-06-18,1.0107,1.0107,0.26,-0.28,0.40,1.07,,,,,,1.07,0.00%,http://fund.eastmoney.com/011232.html
hh,009992,景顺长城量化成长演化混合,2021-06-18,1.0634,1.0634,0.52,-0.28,0.88,5.41,5.09,,,,0.47,6.34,0.15%,http://fund.eastmoney.com/009992.html
hh,002015,南方荣光A,2021-06-18,1.45,1.45,0.07,-0.28,-0.07,-0.07,3.13,18.08,25.98,31.70,2.04,45,0.15%,http://fund.eastmoney.com/002015.html
hh,003161,南方安泰混合A,2021-06-18,1.1303,1.4063,0.05,-0.28,0.12,0.35,2.59,15.11,29.92,35,1.72,44.26,0.12%,http://fund.eastmoney.com/003161.html
hh,001156,申万菱信新能源汽车混合,2021-06-18,2.7110,2.7110,4.47,-0.29,14.29,26.39,24.41,109.02,244.04,185.67,12.54,171.10,0.15%,http://fund.eastmoney.com/001156.html
hh,001423,景顺长城安享回报混合C,2021-06-18,1.3780,1.4690,0,-0.29,0.36,1.85,3.84,13.51,25.16,33.18,2.76,49.83,0.00%,http://fund.eastmoney.com/001423.html
hh,009073,德邦惠利混合A,2021-06-18,1.0889,1.0889,0.02,-0.29,1.46,2.50,5.40,,,,3.47,8.89,0.15%,http://fund.eastmoney.com/009073.html
hh,003063,银华通利混合C,2021-06-18,1.3407,1.3407,-0.07,-0.29,0.18,0.97,3.03,15.56,26.72,29.40,1.73,34.07,0.00%,http://fund.eastmoney.com/003063.html
hh,001448,华商双翼平衡混合,2021-06-18,1.3760,1.3760,1.78,-0.29,5.20,12.60,10.26,32.31,23.41,21.02,6.17,37.60,0.12%,http://fund.eastmoney.com/001448.html
hh,003235,信诚至利混合C,2021-06-18,1.2072,1.2072,0.11,-0.29,0.74,1.73,3.81,3.32,11.51,17.03,3.32,20.72,0.00%,http://fund.eastmoney.com/003235.html
hh,003234,信诚至利混合A,2021-06-18,1.2093,1.2093,0.12,-0.29,0.75,1.75,3.86,3.40,12.29,16.63,3.38,20.93,0.08%,http://fund.eastmoney.com/003234.html
hh,070099,嘉实优质企业混合,2021-06-18,2.7140,4.3160,1.19,-0.29,4.38,19.66,12.66,43.61,123.70,111.93,6.76,299.92,0.15%,http://fund.eastmoney.com/070099.html
hh,003119,博时鑫源混合A,2021-06-18,2.0320,2.0320,0,-0.29,0.25,1.20,5.39,30.84,48.65,65.47,4.42,103.20,0.08%,http://fund.eastmoney.com/003119.html
hh,002860,前海开源沪港深新机遇混合,2021-06-18,1.0480,1.1480,0,-0.29,0,-0.19,2.64,10.43,10.55,0.96,1.75,14.95,0.15%,http://fund.eastmoney.com/002860.html
hh,002945,大成盛世精选灵活配置混合,2021-06-18,2.0870,2.0870,1.11,-0.29,3.73,13.61,16.27,52.89,147.57,116.27,7.74,108.70,0.15%,http://fund.eastmoney.com/002945.html
hh,006297,富国鑫旺稳健养老(FOF),2021-06-16,1.1343,1.1643,-0.27,-0.29,0.39,1.28,2.88,6.30,14.27,,2.03,16.57,0.08%,http://fund.eastmoney.com/006297.html
hh,008564,银河臻优稳健配置混合C,2021-06-18,1.0838,1.0838,0.12,-0.29,1.24,3.27,5.92,,,,4.20,8.38,0.00%,http://fund.eastmoney.com/008564.html
hh,009182,浙商智多兴稳健回报一年持有混合C,2021-06-18,1.0281,1.0955,-0.02,-0.29,-0.11,1.28,4.44,9.58,,,2.91,9.51,0.00%,http://fund.eastmoney.com/009182.html
hh,009423,招商瑞信稳健配置混合A,2021-06-18,1.1210,1.1210,0.13,-0.29,0.30,0.87,5.45,12.13,,,4.72,12.10,0.10%,http://fund.eastmoney.com/009423.html
hh,009074,德邦惠利混合C,2021-06-18,1.0884,1.0884,0.02,-0.29,1.45,2.50,5.39,,,,3.46,8.84,0.00%,http://fund.eastmoney.com/009074.html
hh,009165,中加聚庆六个月定开混合C,2021-06-18,1.1943,1.1943,0.35,-0.29,1.47,2.97,5.93,18.82,,,3.75,19.43,0.00%,http://fund.eastmoney.com/009165.html
hh,010286,海富通成长价值混合A,2021-06-18,0.9512,0.9512,-0.30,-0.29,2.24,0.82,-4.81,,,,-6.24,-4.88,0.15%,http://fund.eastmoney.com/010286.html
hh,009677,浙商智多益稳健一年持有期混合A,2021-06-18,1.0085,1.0085,0.03,-0.29,0.20,0.94,,,,,,0.85,0.10%,http://fund.eastmoney.com/009677.html
hh,010820,安信稳健回报6个月混合C,2021-06-18,1.0098,1.0098,0.02,-0.29,0.58,1.22,,,,,0.86,0.98,0.00%,http://fund.eastmoney.com/010820.html
hh,011402,汇添富成长精选混合C,2021-06-18,0.9714,0.9714,1.17,-0.29,2.97,4.40,,,,,,-2.86,0.00%,http://fund.eastmoney.com/011402.html
hh,011173,银华心享一年持有期混合,2021-06-18,1.1460,1.1460,1.30,-0.29,6.68,13.94,,,,,,14.60,1.50%,http://fund.eastmoney.com/011173.html
hh,011151,富国医疗保健行业混合C,2021-06-18,5.7570,5.7570,2.53,-0.29,1.97,26.14,,,,,17.04,19,0.00%,http://fund.eastmoney.com/011151.html
hh,010966,富国成长领航混合,2021-06-18,0.9935,0.9935,0.56,-0.29,0.58,3.55,,,,,,-0.65,0.15%,http://fund.eastmoney.com/010966.html
hh,012220,南方安泰混合C,2021-06-18,1.1298,1.4058,0.05,-0.29,0.09,,,,,,,0.51,0.00%,http://fund.eastmoney.com/012220.html
hh,000110,金鹰元安混合A,2021-06-18,1.5492,1.9469,0.16,-0.30,0.50,2.02,4.96,23.49,32.71,46.05,3.49,94.69,0.08%,http://fund.eastmoney.com/000110.html
hh,420009,天弘安康颐养混合A,2021-06-18,1.9790,1.9790,0.05,-0.30,0.51,2.27,3.88,12.70,26.62,30.97,3.23,97.90,0.10%,http://fund.eastmoney.com/420009.html
hh,000526,国泰浓益灵活配置混合A,2021-06-18,1.2860,1.6110,0.15,-0.30,0.53,1.38,3.92,14.53,31.42,16.64,2.55,64.81,0.08%,http://fund.eastmoney.com/000526.html
hh,000870,嘉实新收益混合,2021-06-18,2.6190,2.9320,1.39,-0.30,4.97,22.04,14.02,50.78,135.95,124.61,7.91,228.41,0.06%,http://fund.eastmoney.com/000870.html
hh,001402,信诚新选混合A,2021-06-18,1.3210,1.3210,0.08,-0.30,0.69,1.93,5.68,18.16,28.50,19.76,4.51,32.10,0.15%,http://fund.eastmoney.com/001402.html
hh,002577,南方新兴混合,2021-06-18,1.6820,1.6820,1.20,-0.30,4.54,14.03,14.81,43.27,132.32,131.68,5.85,68.20,0.15%,http://fund.eastmoney.com/002577.html
hh,002145,诺安景鑫灵活配置混合,2021-06-18,1.6518,1.6518,0.73,-0.30,10.38,11.13,11.48,33.23,95.27,92.45,3.08,65.18,0.15%,http://fund.eastmoney.com/002145.html
hh,002513,金鹰元安混合C,2021-06-18,1.5156,1.5156,0.17,-0.30,0.49,1.99,4.91,23.36,32.45,50.49,3.44,51.56,0.00%,http://fund.eastmoney.com/002513.html
hh,004226,国寿安保稳诚混合C,2021-06-18,1.1116,1.3242,0.09,-0.30,0.04,2.01,4.99,14.78,22.93,28.04,2.84,36.10,0.00%,http://fund.eastmoney.com/004226.html
hh,001305,九泰天富改革混合A,2021-06-18,0.9860,0.9860,1.02,-0.30,3.14,7.76,7.88,22.48,68.26,52.87,4.67,-1.40,0.15%,http://fund.eastmoney.com/001305.html
hh,007725,招商瑞文混合A,2021-06-18,1.2153,1.2153,0.12,-0.30,0.26,0.62,4.94,13.59,,,4.08,21.53,0.10%,http://fund.eastmoney.com/007725.html
hh,004225,国寿安保稳诚混合A,2021-06-18,1.1137,1.3289,0.09,-0.30,0.04,2.03,5.04,14.89,23.15,28.40,2.88,36.67,0.08%,http://fund.eastmoney.com/004225.html
hh,008274,大成行业先锋混合A,2021-06-18,1.6480,1.6480,1.22,-0.30,3.49,11.37,8.57,45.75,,,1.17,64.80,0.15%,http://fund.eastmoney.com/008274.html
